dataset,split,sequence,frame_gap,left_index,right_index,segment_length,middle_frame_count,dataset_item,dataset_item_relative,anchor_mib,gaussians_per_anchor
DAVIS,train,scooter-board,16,80,90,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000080_000090.pt,DAVIS/train/scooter-board/gap16/pair_000080_000090.pt,1.828125,36864
DAVIS,train,scooter-board,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000000_000016.pt,DAVIS/train/scooter-board/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,scooter-board,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000016_000032.pt,DAVIS/train/scooter-board/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,scooter-board,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000032_000048.pt,DAVIS/train/scooter-board/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,scooter-board,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000048_000064.pt,DAVIS/train/scooter-board/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,scooter-board,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-board/gap16/pair_000064_000080.pt,DAVIS/train/scooter-board/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,train,scooter-gray,16,64,74,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-gray/gap16/pair_000064_000074.pt,DAVIS/train/scooter-gray/gap16/pair_000064_000074.pt,1.828125,36864
DAVIS,train,scooter-gray,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-gray/gap16/pair_000000_000016.pt,DAVIS/train/scooter-gray/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,scooter-gray,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-gray/gap16/pair_000016_000032.pt,DAVIS/train/scooter-gray/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,scooter-gray,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-gray/gap16/pair_000032_000048.pt,DAVIS/train/scooter-gray/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,scooter-gray,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/scooter-gray/gap16/pair_000048_000064.pt,DAVIS/train/scooter-gray/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,sheep,16,64,67,3,2,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/sheep/gap16/pair_000064_000067.pt,DAVIS/train/sheep/gap16/pair_000064_000067.pt,1.828125,36864
DAVIS,train,sheep,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/sheep/gap16/pair_000000_000016.pt,DAVIS/train/sheep/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,sheep,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/sheep/gap16/pair_000016_000032.pt,DAVIS/train/sheep/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,sheep,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/sheep/gap16/pair_000032_000048.pt,DAVIS/train/sheep/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,sheep,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/sheep/gap16/pair_000048_000064.pt,DAVIS/train/sheep/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,skate-park,16,64,79,15,14,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/skate-park/gap16/pair_000064_000079.pt,DAVIS/train/skate-park/gap16/pair_000064_000079.pt,1.828125,36864
DAVIS,train,skate-park,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/skate-park/gap16/pair_000000_000016.pt,DAVIS/train/skate-park/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,skate-park,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/skate-park/gap16/pair_000016_000032.pt,DAVIS/train/skate-park/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,skate-park,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/skate-park/gap16/pair_000032_000048.pt,DAVIS/train/skate-park/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,skate-park,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/skate-park/gap16/pair_000048_000064.pt,DAVIS/train/skate-park/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,snowboard,16,64,65,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/snowboard/gap16/pair_000064_000065.pt,DAVIS/train/snowboard/gap16/pair_000064_000065.pt,1.828125,36864
DAVIS,train,snowboard,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/snowboard/gap16/pair_000000_000016.pt,DAVIS/train/snowboard/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,snowboard,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/snowboard/gap16/pair_000016_000032.pt,DAVIS/train/snowboard/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,snowboard,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/snowboard/gap16/pair_000032_000048.pt,DAVIS/train/snowboard/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,snowboard,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/snowboard/gap16/pair_000048_000064.pt,DAVIS/train/snowboard/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,soccerball,16,32,47,15,14,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/soccerball/gap16/pair_000032_000047.pt,DAVIS/train/soccerball/gap16/pair_000032_000047.pt,1.828125,36864
DAVIS,train,soccerball,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/soccerball/gap16/pair_000000_000016.pt,DAVIS/train/soccerball/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,soccerball,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/soccerball/gap16/pair_000016_000032.pt,DAVIS/train/soccerball/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,stroller,16,80,90,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000080_000090.pt,DAVIS/train/stroller/gap16/pair_000080_000090.pt,1.828125,36864
DAVIS,train,stroller,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000000_000016.pt,DAVIS/train/stroller/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,stroller,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000016_000032.pt,DAVIS/train/stroller/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,stroller,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000032_000048.pt,DAVIS/train/stroller/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,stroller,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000048_000064.pt,DAVIS/train/stroller/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,stroller,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stroller/gap16/pair_000064_000080.pt,DAVIS/train/stroller/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,train,stunt,16,64,70,6,5,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stunt/gap16/pair_000064_000070.pt,DAVIS/train/stunt/gap16/pair_000064_000070.pt,1.828125,36864
DAVIS,train,stunt,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stunt/gap16/pair_000000_000016.pt,DAVIS/train/stunt/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,stunt,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stunt/gap16/pair_000016_000032.pt,DAVIS/train/stunt/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,stunt,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stunt/gap16/pair_000032_000048.pt,DAVIS/train/stunt/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,stunt,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/stunt/gap16/pair_000048_000064.pt,DAVIS/train/stunt/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,surf,16,48,54,6,5,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/surf/gap16/pair_000048_000054.pt,DAVIS/train/surf/gap16/pair_000048_000054.pt,1.828125,36864
DAVIS,train,surf,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/surf/gap16/pair_000000_000016.pt,DAVIS/train/surf/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,surf,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/surf/gap16/pair_000016_000032.pt,DAVIS/train/surf/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,surf,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/surf/gap16/pair_000032_000048.pt,DAVIS/train/surf/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,swing,16,48,59,11,10,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/swing/gap16/pair_000048_000059.pt,DAVIS/train/swing/gap16/pair_000048_000059.pt,1.828125,36864
DAVIS,train,swing,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/swing/gap16/pair_000000_000016.pt,DAVIS/train/swing/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,swing,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/swing/gap16/pair_000016_000032.pt,DAVIS/train/swing/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,swing,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/swing/gap16/pair_000032_000048.pt,DAVIS/train/swing/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,tennis,16,64,69,5,4,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tennis/gap16/pair_000064_000069.pt,DAVIS/train/tennis/gap16/pair_000064_000069.pt,1.828125,36864
DAVIS,train,tennis,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tennis/gap16/pair_000000_000016.pt,DAVIS/train/tennis/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,tennis,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tennis/gap16/pair_000016_000032.pt,DAVIS/train/tennis/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,tennis,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tennis/gap16/pair_000032_000048.pt,DAVIS/train/tennis/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,tennis,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tennis/gap16/pair_000048_000064.pt,DAVIS/train/tennis/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,tractor-sand,16,64,75,11,10,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tractor-sand/gap16/pair_000064_000075.pt,DAVIS/train/tractor-sand/gap16/pair_000064_000075.pt,1.828125,36864
DAVIS,train,tractor-sand,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tractor-sand/gap16/pair_000000_000016.pt,DAVIS/train/tractor-sand/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,tractor-sand,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tractor-sand/gap16/pair_000016_000032.pt,DAVIS/train/tractor-sand/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,tractor-sand,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tractor-sand/gap16/pair_000032_000048.pt,DAVIS/train/tractor-sand/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,tractor-sand,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tractor-sand/gap16/pair_000048_000064.pt,DAVIS/train/tractor-sand/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,train,16,64,79,15,14,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/train/gap16/pair_000064_000079.pt,DAVIS/train/train/gap16/pair_000064_000079.pt,1.828125,36864
DAVIS,train,train,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/train/gap16/pair_000000_000016.pt,DAVIS/train/train/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,train,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/train/gap16/pair_000016_000032.pt,DAVIS/train/train/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,train,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/train/gap16/pair_000032_000048.pt,DAVIS/train/train/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,train,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/train/gap16/pair_000048_000064.pt,DAVIS/train/train/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,tuk-tuk,16,48,58,10,9,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tuk-tuk/gap16/pair_000048_000058.pt,DAVIS/train/tuk-tuk/gap16/pair_000048_000058.pt,1.828125,36864
DAVIS,train,tuk-tuk,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tuk-tuk/gap16/pair_000000_000016.pt,DAVIS/train/tuk-tuk/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,tuk-tuk,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tuk-tuk/gap16/pair_000016_000032.pt,DAVIS/train/tuk-tuk/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,tuk-tuk,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/tuk-tuk/gap16/pair_000032_000048.pt,DAVIS/train/tuk-tuk/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,upside-down,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/upside-down/gap16/pair_000000_000016.pt,DAVIS/train/upside-down/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,upside-down,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/upside-down/gap16/pair_000016_000032.pt,DAVIS/train/upside-down/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,upside-down,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/upside-down/gap16/pair_000032_000048.pt,DAVIS/train/upside-down/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,upside-down,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/upside-down/gap16/pair_000048_000064.pt,DAVIS/train/upside-down/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,varanus-cage,16,64,66,2,1,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/varanus-cage/gap16/pair_000064_000066.pt,DAVIS/train/varanus-cage/gap16/pair_000064_000066.pt,1.828125,36864
DAVIS,train,varanus-cage,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/varanus-cage/gap16/pair_000000_000016.pt,DAVIS/train/varanus-cage/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,varanus-cage,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/varanus-cage/gap16/pair_000016_000032.pt,DAVIS/train/varanus-cage/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,varanus-cage,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/varanus-cage/gap16/pair_000032_000048.pt,DAVIS/train/varanus-cage/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,varanus-cage,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/varanus-cage/gap16/pair_000048_000064.pt,DAVIS/train/varanus-cage/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,train,walking,16,64,71,7,6,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/walking/gap16/pair_000064_000071.pt,DAVIS/train/walking/gap16/pair_000064_000071.pt,1.828125,36864
DAVIS,train,walking,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/walking/gap16/pair_000000_000016.pt,DAVIS/train/walking/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,train,walking,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/walking/gap16/pair_000016_000032.pt,DAVIS/train/walking/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,train,walking,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/walking/gap16/pair_000032_000048.pt,DAVIS/train/walking/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,train,walking,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/train/walking/gap16/pair_000048_000064.pt,DAVIS/train/walking/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,bike-packing,16,64,68,4,3,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bike-packing/gap16/pair_000064_000068.pt,DAVIS/val/bike-packing/gap16/pair_000064_000068.pt,1.828125,36864
DAVIS,val,bike-packing,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bike-packing/gap16/pair_000000_000016.pt,DAVIS/val/bike-packing/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,bike-packing,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bike-packing/gap16/pair_000016_000032.pt,DAVIS/val/bike-packing/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,bike-packing,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bike-packing/gap16/pair_000032_000048.pt,DAVIS/val/bike-packing/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,bike-packing,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bike-packing/gap16/pair_000048_000064.pt,DAVIS/val/bike-packing/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,blackswan,16,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/blackswan/gap16/pair_000048_000049.pt,DAVIS/val/blackswan/gap16/pair_000048_000049.pt,1.828125,36864
DAVIS,val,blackswan,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/blackswan/gap16/pair_000000_000016.pt,DAVIS/val/blackswan/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,blackswan,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/blackswan/gap16/pair_000016_000032.pt,DAVIS/val/blackswan/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,blackswan,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/blackswan/gap16/pair_000032_000048.pt,DAVIS/val/blackswan/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,bmx-trees,16,64,79,15,14,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bmx-trees/gap16/pair_000064_000079.pt,DAVIS/val/bmx-trees/gap16/pair_000064_000079.pt,1.828125,36864
DAVIS,val,bmx-trees,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bmx-trees/gap16/pair_000000_000016.pt,DAVIS/val/bmx-trees/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,bmx-trees,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bmx-trees/gap16/pair_000016_000032.pt,DAVIS/val/bmx-trees/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,bmx-trees,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bmx-trees/gap16/pair_000032_000048.pt,DAVIS/val/bmx-trees/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,bmx-trees,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/bmx-trees/gap16/pair_000048_000064.pt,DAVIS/val/bmx-trees/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,breakdance,16,80,83,3,2,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000080_000083.pt,DAVIS/val/breakdance/gap16/pair_000080_000083.pt,1.828125,36864
DAVIS,val,breakdance,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000000_000016.pt,DAVIS/val/breakdance/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,breakdance,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000016_000032.pt,DAVIS/val/breakdance/gap16/pair_000016_000032.pt,1.828125,36864
DAVIS,val,breakdance,16,32,48,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000032_000048.pt,DAVIS/val/breakdance/gap16/pair_000032_000048.pt,1.828125,36864
DAVIS,val,breakdance,16,48,64,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000048_000064.pt,DAVIS/val/breakdance/gap16/pair_000048_000064.pt,1.828125,36864
DAVIS,val,breakdance,16,64,80,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/breakdance/gap16/pair_000064_000080.pt,DAVIS/val/breakdance/gap16/pair_000064_000080.pt,1.828125,36864
DAVIS,val,camel,16,80,89,9,8,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000080_000089.pt,DAVIS/val/camel/gap16/pair_000080_000089.pt,1.828125,36864
DAVIS,val,camel,16,0,16,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000000_000016.pt,DAVIS/val/camel/gap16/pair_000000_000016.pt,1.828125,36864
DAVIS,val,camel,16,16,32,16,15,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export/DAVIS/val/camel/gap16/pair_000016_000032.pt,DAVIS/val/camel/gap16/pair_000016_000032.pt,1.828125,36864
