measurement_scope,measurement_key,schedule,sequence,frame_index,left_index,right_index,segment_length
payload_residual,residual::shooting:00024:00016:00032,uniform_gap16,shooting,24,16,32,16
payload_residual,residual::shooting:00025:00016:00032,uniform_gap16,shooting,25,16,32,16
payload_residual,residual::shooting:00025:00024:00026,uniform_gap2,shooting,25,24,26,2
payload_residual,residual::shooting:00025:00024:00030,uniform_gap6,shooting,25,24,30,6
payload_residual,residual::shooting:00026:00016:00032,uniform_gap16,shooting,26,16,32,16
payload_residual,residual::shooting:00026:00024:00030,uniform_gap6,shooting,26,24,30,6
payload_residual,residual::shooting:00027:00016:00032,uniform_gap16,shooting,27,16,32,16
payload_residual,residual::shooting:00027:00024:00030,uniform_gap6,shooting,27,24,30,6
payload_residual,residual::shooting:00027:00026:00028,uniform_gap2,shooting,27,26,28,2
payload_residual,residual::shooting:00028:00016:00032,uniform_gap16,shooting,28,16,32,16
payload_residual,residual::shooting:00028:00024:00030,uniform_gap6,shooting,28,24,30,6
payload_residual,residual::shooting:00029:00016:00032,uniform_gap16,shooting,29,16,32,16
payload_residual,residual::shooting:00029:00024:00030,uniform_gap6,shooting,29,24,30,6
payload_residual,residual::shooting:00029:00028:00030,uniform_gap2,shooting,29,28,30,2
payload_residual,residual::shooting:00030:00016:00032,uniform_gap16,shooting,30,16,32,16
payload_residual,residual::shooting:00031:00016:00032,uniform_gap16,shooting,31,16,32,16
payload_residual,residual::shooting:00031:00030:00032,uniform_gap2,shooting,31,30,32,2
payload_residual,residual::shooting:00031:00030:00036,uniform_gap6,shooting,31,30,36,6
payload_residual,residual::shooting:00032:00030:00036,uniform_gap6,shooting,32,30,36,6
payload_residual,residual::shooting:00033:00030:00036,uniform_gap6,shooting,33,30,36,6
payload_residual,residual::shooting:00033:00032:00034,uniform_gap2,shooting,33,32,34,2
payload_residual,residual::shooting:00034:00030:00036,uniform_gap6,shooting,34,30,36,6
payload_residual,residual::shooting:00035:00030:00036,uniform_gap6,shooting,35,30,36,6
payload_residual,residual::shooting:00035:00034:00036,uniform_gap2,shooting,35,34,36,2
payload_residual,residual::shooting:00037:00036:00038,uniform_gap2,shooting,37,36,38,2
payload_residual,residual::soapbox:00001:00000:00002,uniform_gap2,soapbox,1,0,2,2
payload_residual,residual::soapbox:00001:00000:00006,uniform_gap6,soapbox,1,0,6,6
payload_residual,residual::soapbox:00001:00000:00016,uniform_gap16,soapbox,1,0,16,16
payload_residual,residual::soapbox:00002:00000:00006,uniform_gap6,soapbox,2,0,6,6
payload_residual,residual::soapbox:00002:00000:00016,uniform_gap16,soapbox,2,0,16,16
payload_residual,residual::soapbox:00003:00000:00006,uniform_gap6,soapbox,3,0,6,6
payload_residual,residual::soapbox:00003:00000:00016,uniform_gap16,soapbox,3,0,16,16
payload_residual,residual::soapbox:00003:00002:00004,uniform_gap2,soapbox,3,2,4,2
payload_residual,residual::soapbox:00004:00000:00006,uniform_gap6,soapbox,4,0,6,6
payload_residual,residual::soapbox:00004:00000:00016,uniform_gap16,soapbox,4,0,16,16
payload_residual,residual::soapbox:00005:00000:00006,uniform_gap6,soapbox,5,0,6,6
payload_residual,residual::soapbox:00005:00000:00016,uniform_gap16,soapbox,5,0,16,16
payload_residual,residual::soapbox:00005:00004:00006,uniform_gap2,soapbox,5,4,6,2
payload_residual,residual::soapbox:00006:00000:00016,uniform_gap16,soapbox,6,0,16,16
payload_residual,residual::soapbox:00007:00000:00016,uniform_gap16,soapbox,7,0,16,16
payload_residual,residual::soapbox:00007:00006:00008,uniform_gap2,soapbox,7,6,8,2
payload_residual,residual::soapbox:00007:00006:00012,uniform_gap6,soapbox,7,6,12,6
payload_residual,residual::soapbox:00008:00000:00016,uniform_gap16,soapbox,8,0,16,16
payload_residual,residual::soapbox:00008:00006:00012,uniform_gap6,soapbox,8,6,12,6
payload_residual,residual::soapbox:00009:00000:00016,uniform_gap16,soapbox,9,0,16,16
payload_residual,residual::soapbox:00009:00006:00012,uniform_gap6,soapbox,9,6,12,6
payload_residual,residual::soapbox:00009:00008:00010,uniform_gap2,soapbox,9,8,10,2
payload_residual,residual::soapbox:00010:00000:00016,uniform_gap16,soapbox,10,0,16,16
payload_residual,residual::soapbox:00010:00006:00012,uniform_gap6,soapbox,10,6,12,6
payload_residual,residual::soapbox:00011:00000:00016,uniform_gap16,soapbox,11,0,16,16
payload_residual,residual::soapbox:00011:00006:00012,uniform_gap6,soapbox,11,6,12,6
payload_residual,residual::soapbox:00011:00010:00012,uniform_gap2,soapbox,11,10,12,2
payload_residual,residual::soapbox:00012:00000:00016,uniform_gap16,soapbox,12,0,16,16
payload_residual,residual::soapbox:00013:00000:00016,uniform_gap16,soapbox,13,0,16,16
payload_residual,residual::soapbox:00013:00012:00014,uniform_gap2,soapbox,13,12,14,2
payload_residual,residual::soapbox:00013:00012:00018,uniform_gap6,soapbox,13,12,18,6
payload_residual,residual::soapbox:00014:00000:00016,uniform_gap16,soapbox,14,0,16,16
payload_residual,residual::soapbox:00014:00012:00018,uniform_gap6,soapbox,14,12,18,6
payload_residual,residual::soapbox:00015:00000:00016,uniform_gap16,soapbox,15,0,16,16
payload_residual,residual::soapbox:00015:00012:00018,uniform_gap6,soapbox,15,12,18,6
payload_residual,residual::soapbox:00015:00014:00016,uniform_gap2,soapbox,15,14,16,2
payload_residual,residual::soapbox:00016:00012:00018,uniform_gap6,soapbox,16,12,18,6
payload_residual,residual::soapbox:00017:00012:00018,uniform_gap6,soapbox,17,12,18,6
payload_residual,residual::soapbox:00017:00016:00018,uniform_gap2,soapbox,17,16,18,2
payload_residual,residual::soapbox:00017:00016:00032,uniform_gap16,soapbox,17,16,32,16
payload_residual,residual::soapbox:00018:00016:00032,uniform_gap16,soapbox,18,16,32,16
payload_residual,residual::soapbox:00019:00016:00032,uniform_gap16,soapbox,19,16,32,16
payload_residual,residual::soapbox:00019:00018:00020,uniform_gap2,soapbox,19,18,20,2
payload_residual,residual::soapbox:00019:00018:00024,uniform_gap6,soapbox,19,18,24,6
payload_residual,residual::soapbox:00020:00016:00032,uniform_gap16,soapbox,20,16,32,16
payload_residual,residual::soapbox:00020:00018:00024,uniform_gap6,soapbox,20,18,24,6
payload_residual,residual::soapbox:00021:00016:00032,uniform_gap16,soapbox,21,16,32,16
payload_residual,residual::soapbox:00021:00018:00024,uniform_gap6,soapbox,21,18,24,6
payload_residual,residual::soapbox:00021:00020:00022,uniform_gap2,soapbox,21,20,22,2
payload_residual,residual::soapbox:00022:00016:00032,uniform_gap16,soapbox,22,16,32,16
payload_residual,residual::soapbox:00022:00018:00024,uniform_gap6,soapbox,22,18,24,6
payload_residual,residual::soapbox:00023:00016:00032,uniform_gap16,soapbox,23,16,32,16
payload_residual,residual::soapbox:00023:00018:00024,uniform_gap6,soapbox,23,18,24,6
payload_residual,residual::soapbox:00023:00022:00024,uniform_gap2,soapbox,23,22,24,2
payload_residual,residual::soapbox:00024:00016:00032,uniform_gap16,soapbox,24,16,32,16
payload_residual,residual::soapbox:00025:00016:00032,uniform_gap16,soapbox,25,16,32,16
payload_residual,residual::soapbox:00025:00024:00026,uniform_gap2,soapbox,25,24,26,2
payload_residual,residual::soapbox:00025:00024:00030,uniform_gap6,soapbox,25,24,30,6
payload_residual,residual::soapbox:00026:00016:00032,uniform_gap16,soapbox,26,16,32,16
payload_residual,residual::soapbox:00026:00024:00030,uniform_gap6,soapbox,26,24,30,6
payload_residual,residual::soapbox:00027:00016:00032,uniform_gap16,soapbox,27,16,32,16
payload_residual,residual::soapbox:00027:00024:00030,uniform_gap6,soapbox,27,24,30,6
payload_residual,residual::soapbox:00027:00026:00028,uniform_gap2,soapbox,27,26,28,2
payload_residual,residual::soapbox:00028:00016:00032,uniform_gap16,soapbox,28,16,32,16
payload_residual,residual::soapbox:00028:00024:00030,uniform_gap6,soapbox,28,24,30,6
payload_residual,residual::soapbox:00029:00016:00032,uniform_gap16,soapbox,29,16,32,16
payload_residual,residual::soapbox:00029:00024:00030,uniform_gap6,soapbox,29,24,30,6
payload_residual,residual::soapbox:00029:00028:00030,uniform_gap2,soapbox,29,28,30,2
payload_residual,residual::soapbox:00030:00016:00032,uniform_gap16,soapbox,30,16,32,16
payload_residual,residual::soapbox:00031:00016:00032,uniform_gap16,soapbox,31,16,32,16
payload_residual,residual::soapbox:00031:00030:00032,uniform_gap2,soapbox,31,30,32,2
payload_residual,residual::soapbox:00031:00030:00036,uniform_gap6,soapbox,31,30,36,6
payload_residual,residual::soapbox:00032:00030:00036,uniform_gap6,soapbox,32,30,36,6
payload_residual,residual::soapbox:00033:00030:00036,uniform_gap6,soapbox,33,30,36,6
payload_residual,residual::soapbox:00033:00032:00034,uniform_gap2,soapbox,33,32,34,2
payload_residual,residual::soapbox:00033:00032:00048,uniform_gap16,soapbox,33,32,48,16
payload_residual,residual::soapbox:00034:00030:00036,uniform_gap6,soapbox,34,30,36,6
payload_residual,residual::soapbox:00034:00032:00048,uniform_gap16,soapbox,34,32,48,16
payload_residual,residual::soapbox:00035:00030:00036,uniform_gap6,soapbox,35,30,36,6
payload_residual,residual::soapbox:00035:00032:00048,uniform_gap16,soapbox,35,32,48,16
payload_residual,residual::soapbox:00035:00034:00036,uniform_gap2,soapbox,35,34,36,2
payload_residual,residual::soapbox:00036:00032:00048,uniform_gap16,soapbox,36,32,48,16
payload_residual,residual::soapbox:00037:00032:00048,uniform_gap16,soapbox,37,32,48,16
payload_residual,residual::soapbox:00037:00036:00038,uniform_gap2,soapbox,37,36,38,2
payload_residual,residual::soapbox:00037:00036:00042,uniform_gap6,soapbox,37,36,42,6
payload_residual,residual::soapbox:00038:00032:00048,uniform_gap16,soapbox,38,32,48,16
payload_residual,residual::soapbox:00038:00036:00042,uniform_gap6,soapbox,38,36,42,6
payload_residual,residual::soapbox:00039:00032:00048,uniform_gap16,soapbox,39,32,48,16
payload_residual,residual::soapbox:00039:00036:00042,uniform_gap6,soapbox,39,36,42,6
payload_residual,residual::soapbox:00039:00038:00040,uniform_gap2,soapbox,39,38,40,2
payload_residual,residual::soapbox:00040:00032:00048,uniform_gap16,soapbox,40,32,48,16
payload_residual,residual::soapbox:00040:00036:00042,uniform_gap6,soapbox,40,36,42,6
payload_residual,residual::soapbox:00041:00032:00048,uniform_gap16,soapbox,41,32,48,16
payload_residual,residual::soapbox:00041:00036:00042,uniform_gap6,soapbox,41,36,42,6
payload_residual,residual::soapbox:00041:00040:00042,uniform_gap2,soapbox,41,40,42,2
payload_residual,residual::soapbox:00042:00032:00048,uniform_gap16,soapbox,42,32,48,16
payload_residual,residual::soapbox:00043:00032:00048,uniform_gap16,soapbox,43,32,48,16
payload_residual,residual::soapbox:00043:00042:00044,uniform_gap2,soapbox,43,42,44,2
payload_residual,residual::soapbox:00043:00042:00048,uniform_gap6,soapbox,43,42,48,6
payload_residual,residual::soapbox:00044:00032:00048,uniform_gap16,soapbox,44,32,48,16
payload_residual,residual::soapbox:00044:00042:00048,uniform_gap6,soapbox,44,42,48,6
payload_residual,residual::soapbox:00045:00032:00048,uniform_gap16,soapbox,45,32,48,16
payload_residual,residual::soapbox:00045:00042:00048,uniform_gap6,soapbox,45,42,48,6
payload_residual,residual::soapbox:00045:00044:00046,uniform_gap2,soapbox,45,44,46,2
payload_residual,residual::soapbox:00046:00032:00048,uniform_gap16,soapbox,46,32,48,16
payload_residual,residual::soapbox:00046:00042:00048,uniform_gap6,soapbox,46,42,48,6
payload_residual,residual::soapbox:00047:00032:00048,uniform_gap16,soapbox,47,32,48,16
payload_residual,residual::soapbox:00047:00042:00048,uniform_gap6,soapbox,47,42,48,6
payload_residual,residual::soapbox:00047:00046:00048,uniform_gap2,soapbox,47,46,48,2
payload_residual,residual::soapbox:00049:00048:00050,uniform_gap2,soapbox,49,48,50,2
payload_residual,residual::soapbox:00049:00048:00054,uniform_gap6,soapbox,49,48,54,6
payload_residual,residual::soapbox:00049:00048:00064,uniform_gap16,soapbox,49,48,64,16
payload_residual,residual::soapbox:00050:00048:00054,uniform_gap6,soapbox,50,48,54,6
payload_residual,residual::soapbox:00050:00048:00064,uniform_gap16,soapbox,50,48,64,16
payload_residual,residual::soapbox:00051:00048:00054,uniform_gap6,soapbox,51,48,54,6
payload_residual,residual::soapbox:00051:00048:00064,uniform_gap16,soapbox,51,48,64,16
payload_residual,residual::soapbox:00051:00050:00052,uniform_gap2,soapbox,51,50,52,2
payload_residual,residual::soapbox:00052:00048:00054,uniform_gap6,soapbox,52,48,54,6
payload_residual,residual::soapbox:00052:00048:00064,uniform_gap16,soapbox,52,48,64,16
payload_residual,residual::soapbox:00053:00048:00054,uniform_gap6,soapbox,53,48,54,6
payload_residual,residual::soapbox:00053:00048:00064,uniform_gap16,soapbox,53,48,64,16
payload_residual,residual::soapbox:00053:00052:00054,uniform_gap2,soapbox,53,52,54,2
payload_residual,residual::soapbox:00054:00048:00064,uniform_gap16,soapbox,54,48,64,16
payload_residual,residual::soapbox:00055:00048:00064,uniform_gap16,soapbox,55,48,64,16
payload_residual,residual::soapbox:00055:00054:00056,uniform_gap2,soapbox,55,54,56,2
payload_residual,residual::soapbox:00055:00054:00060,uniform_gap6,soapbox,55,54,60,6
payload_residual,residual::soapbox:00056:00048:00064,uniform_gap16,soapbox,56,48,64,16
payload_residual,residual::soapbox:00056:00054:00060,uniform_gap6,soapbox,56,54,60,6
payload_residual,residual::soapbox:00057:00048:00064,uniform_gap16,soapbox,57,48,64,16
payload_residual,residual::soapbox:00057:00054:00060,uniform_gap6,soapbox,57,54,60,6
payload_residual,residual::soapbox:00057:00056:00058,uniform_gap2,soapbox,57,56,58,2
payload_residual,residual::soapbox:00058:00048:00064,uniform_gap16,soapbox,58,48,64,16
payload_residual,residual::soapbox:00058:00054:00060,uniform_gap6,soapbox,58,54,60,6
payload_residual,residual::soapbox:00059:00048:00064,uniform_gap16,soapbox,59,48,64,16
payload_residual,residual::soapbox:00059:00054:00060,uniform_gap6,soapbox,59,54,60,6
payload_residual,residual::soapbox:00059:00058:00060,uniform_gap2,soapbox,59,58,60,2
payload_residual,residual::soapbox:00060:00048:00064,uniform_gap16,soapbox,60,48,64,16
payload_residual,residual::soapbox:00061:00048:00064,uniform_gap16,soapbox,61,48,64,16
payload_residual,residual::soapbox:00061:00060:00062,uniform_gap2,soapbox,61,60,62,2
payload_residual,residual::soapbox:00061:00060:00066,uniform_gap6,soapbox,61,60,66,6
payload_residual,residual::soapbox:00062:00048:00064,uniform_gap16,soapbox,62,48,64,16
payload_residual,residual::soapbox:00062:00060:00066,uniform_gap6,soapbox,62,60,66,6
payload_residual,residual::soapbox:00063:00048:00064,uniform_gap16,soapbox,63,48,64,16
payload_residual,residual::soapbox:00063:00060:00066,uniform_gap6,soapbox,63,60,66,6
payload_residual,residual::soapbox:00063:00062:00064,uniform_gap2,soapbox,63,62,64,2
payload_residual,residual::soapbox:00064:00060:00066,uniform_gap6,soapbox,64,60,66,6
payload_residual,residual::soapbox:00065:00060:00066,uniform_gap6,soapbox,65,60,66,6
payload_residual,residual::soapbox:00065:00064:00066,uniform_gap2,soapbox,65,64,66,2
payload_residual,residual::soapbox:00065:00064:00080,uniform_gap16,soapbox,65,64,80,16
payload_residual,residual::soapbox:00066:00064:00080,uniform_gap16,soapbox,66,64,80,16
payload_residual,residual::soapbox:00067:00064:00080,uniform_gap16,soapbox,67,64,80,16
payload_residual,residual::soapbox:00067:00066:00068,uniform_gap2,soapbox,67,66,68,2
payload_residual,residual::soapbox:00067:00066:00072,uniform_gap6,soapbox,67,66,72,6
payload_residual,residual::soapbox:00068:00064:00080,uniform_gap16,soapbox,68,64,80,16
payload_residual,residual::soapbox:00068:00066:00072,uniform_gap6,soapbox,68,66,72,6
payload_residual,residual::soapbox:00069:00064:00080,uniform_gap16,soapbox,69,64,80,16
payload_residual,residual::soapbox:00069:00066:00072,uniform_gap6,soapbox,69,66,72,6
payload_residual,residual::soapbox:00069:00068:00070,uniform_gap2,soapbox,69,68,70,2
payload_residual,residual::soapbox:00070:00064:00080,uniform_gap16,soapbox,70,64,80,16
payload_residual,residual::soapbox:00070:00066:00072,uniform_gap6,soapbox,70,66,72,6
payload_residual,residual::soapbox:00071:00064:00080,uniform_gap16,soapbox,71,64,80,16
payload_residual,residual::soapbox:00071:00066:00072,uniform_gap6,soapbox,71,66,72,6
payload_residual,residual::soapbox:00071:00070:00072,uniform_gap2,soapbox,71,70,72,2
payload_residual,residual::soapbox:00072:00064:00080,uniform_gap16,soapbox,72,64,80,16
payload_residual,residual::soapbox:00073:00064:00080,uniform_gap16,soapbox,73,64,80,16
payload_residual,residual::soapbox:00073:00072:00074,uniform_gap2,soapbox,73,72,74,2
payload_residual,residual::soapbox:00074:00064:00080,uniform_gap16,soapbox,74,64,80,16
payload_residual,residual::soapbox:00075:00064:00080,uniform_gap16,soapbox,75,64,80,16
payload_residual,residual::soapbox:00075:00074:00076,uniform_gap2,soapbox,75,74,76,2
payload_residual,residual::soapbox:00076:00064:00080,uniform_gap16,soapbox,76,64,80,16
payload_residual,residual::soapbox:00077:00064:00080,uniform_gap16,soapbox,77,64,80,16
payload_residual,residual::soapbox:00077:00076:00078,uniform_gap2,soapbox,77,76,78,2
payload_residual,residual::soapbox:00078:00064:00080,uniform_gap16,soapbox,78,64,80,16
payload_residual,residual::soapbox:00079:00064:00080,uniform_gap16,soapbox,79,64,80,16
payload_residual,residual::soapbox:00079:00078:00084,uniform_gap6,soapbox,79,78,84,6
payload_residual,residual::soapbox:00080:00078:00084,uniform_gap6,soapbox,80,78,84,6
payload_residual,residual::soapbox:00081:00078:00084,uniform_gap6,soapbox,81,78,84,6
payload_residual,residual::soapbox:00081:00080:00082,uniform_gap2,soapbox,81,80,82,2
payload_residual,residual::soapbox:00081:00080:00096,uniform_gap16,soapbox,81,80,96,16
payload_residual,residual::soapbox:00082:00078:00084,uniform_gap6,soapbox,82,78,84,6
payload_residual,residual::soapbox:00082:00080:00096,uniform_gap16,soapbox,82,80,96,16
payload_residual,residual::soapbox:00083:00078:00084,uniform_gap6,soapbox,83,78,84,6
payload_residual,residual::soapbox:00083:00080:00096,uniform_gap16,soapbox,83,80,96,16
payload_residual,residual::soapbox:00083:00082:00084,uniform_gap2,soapbox,83,82,84,2
payload_residual,residual::soapbox:00084:00080:00096,uniform_gap16,soapbox,84,80,96,16
payload_residual,residual::soapbox:00085:00080:00096,uniform_gap16,soapbox,85,80,96,16
payload_residual,residual::soapbox:00085:00084:00086,uniform_gap2,soapbox,85,84,86,2
payload_residual,residual::soapbox:00085:00084:00090,uniform_gap6,soapbox,85,84,90,6
payload_residual,residual::soapbox:00086:00080:00096,uniform_gap16,soapbox,86,80,96,16
payload_residual,residual::soapbox:00086:00084:00090,uniform_gap6,soapbox,86,84,90,6
payload_residual,residual::soapbox:00087:00080:00096,uniform_gap16,soapbox,87,80,96,16
payload_residual,residual::soapbox:00087:00084:00090,uniform_gap6,soapbox,87,84,90,6
payload_residual,residual::soapbox:00087:00086:00088,uniform_gap2,soapbox,87,86,88,2
payload_residual,residual::soapbox:00088:00080:00096,uniform_gap16,soapbox,88,80,96,16
payload_residual,residual::soapbox:00088:00084:00090,uniform_gap6,soapbox,88,84,90,6
payload_residual,residual::soapbox:00089:00080:00096,uniform_gap16,soapbox,89,80,96,16
payload_residual,residual::soapbox:00089:00084:00090,uniform_gap6,soapbox,89,84,90,6
payload_residual,residual::soapbox:00089:00088:00090,uniform_gap2,soapbox,89,88,90,2
payload_residual,residual::soapbox:00090:00080:00096,uniform_gap16,soapbox,90,80,96,16
payload_residual,residual::soapbox:00091:00080:00096,uniform_gap16,soapbox,91,80,96,16
payload_residual,residual::soapbox:00091:00090:00092,uniform_gap2,soapbox,91,90,92,2
payload_residual,residual::soapbox:00091:00090:00096,uniform_gap6,soapbox,91,90,96,6
payload_residual,residual::soapbox:00092:00080:00096,uniform_gap16,soapbox,92,80,96,16
payload_residual,residual::soapbox:00092:00090:00096,uniform_gap6,soapbox,92,90,96,6
payload_residual,residual::soapbox:00093:00080:00096,uniform_gap16,soapbox,93,80,96,16
payload_residual,residual::soapbox:00093:00090:00096,uniform_gap6,soapbox,93,90,96,6
payload_residual,residual::soapbox:00093:00092:00094,uniform_gap2,soapbox,93,92,94,2
payload_residual,residual::soapbox:00094:00080:00096,uniform_gap16,soapbox,94,80,96,16
payload_residual,residual::soapbox:00094:00090:00096,uniform_gap6,soapbox,94,90,96,6
payload_residual,residual::soapbox:00095:00080:00096,uniform_gap16,soapbox,95,80,96,16
payload_residual,residual::soapbox:00095:00090:00096,uniform_gap6,soapbox,95,90,96,6
payload_residual,residual::soapbox:00095:00094:00096,uniform_gap2,soapbox,95,94,96,2
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:bike-packing,uniform_gap16,bike-packing,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:blackswan,uniform_gap16,blackswan,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:bmx-trees,uniform_gap16,bmx-trees,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:breakdance,uniform_gap16,breakdance,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:camel,uniform_gap16,camel,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:car-roundabout,uniform_gap16,car-roundabout,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:car-shadow,uniform_gap16,car-shadow,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:cows,uniform_gap16,cows,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:dance-twirl,uniform_gap16,dance-twirl,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:dog,uniform_gap16,dog,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:dogs-jump,uniform_gap16,dogs-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:drift-chicane,uniform_gap16,drift-chicane,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:drift-straight,uniform_gap16,drift-straight,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:goat,uniform_gap16,goat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:gold-fish,uniform_gap16,gold-fish,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:horsejump-high,uniform_gap16,horsejump-high,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:india,uniform_gap16,india,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:judo,uniform_gap16,judo,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:kite-surf,uniform_gap16,kite-surf,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:lab-coat,uniform_gap16,lab-coat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:libby,uniform_gap16,libby,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:loading,uniform_gap16,loading,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:mbike-trick,uniform_gap16,mbike-trick,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:motocross-jump,uniform_gap16,motocross-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:paragliding-launch,uniform_gap16,paragliding-launch,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:parkour,uniform_gap16,parkour,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:pigs,uniform_gap16,pigs,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:scooter-black,uniform_gap16,scooter-black,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:shooting,uniform_gap16,shooting,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap16:soapbox,uniform_gap16,soapbox,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:bike-packing,uniform_gap2,bike-packing,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:blackswan,uniform_gap2,blackswan,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:bmx-trees,uniform_gap2,bmx-trees,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:breakdance,uniform_gap2,breakdance,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:camel,uniform_gap2,camel,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:car-roundabout,uniform_gap2,car-roundabout,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:car-shadow,uniform_gap2,car-shadow,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:cows,uniform_gap2,cows,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:dance-twirl,uniform_gap2,dance-twirl,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:dog,uniform_gap2,dog,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:dogs-jump,uniform_gap2,dogs-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:drift-chicane,uniform_gap2,drift-chicane,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:drift-straight,uniform_gap2,drift-straight,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:goat,uniform_gap2,goat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:gold-fish,uniform_gap2,gold-fish,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:horsejump-high,uniform_gap2,horsejump-high,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:india,uniform_gap2,india,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:judo,uniform_gap2,judo,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:kite-surf,uniform_gap2,kite-surf,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:lab-coat,uniform_gap2,lab-coat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:libby,uniform_gap2,libby,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:loading,uniform_gap2,loading,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:mbike-trick,uniform_gap2,mbike-trick,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:motocross-jump,uniform_gap2,motocross-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:paragliding-launch,uniform_gap2,paragliding-launch,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:parkour,uniform_gap2,parkour,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:pigs,uniform_gap2,pigs,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:scooter-black,uniform_gap2,scooter-black,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:shooting,uniform_gap2,shooting,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap2:soapbox,uniform_gap2,soapbox,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:bike-packing,uniform_gap6,bike-packing,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:blackswan,uniform_gap6,blackswan,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:bmx-trees,uniform_gap6,bmx-trees,,,,
