measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::goat:00079:00078:00080,goat,79,78,80,2,0.5,stage165_adaptive uniform_gap2,2
residual::goat:00079:00078:00084,goat,79,78,84,6,0.16666666666666666,uniform_gap6,1
residual::goat:00080:00078:00084,goat,80,78,84,6,0.3333333333333333,uniform_gap6,1
residual::goat:00081:00078:00084,goat,81,78,84,6,0.5,uniform_gap6,1
residual::goat:00081:00080:00082,goat,81,80,82,2,0.5,uniform_gap2,1
residual::goat:00081:00080:00084,goat,81,80,84,4,0.25,uniform_gap4,1
residual::goat:00081:00080:00088,goat,81,80,88,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00081:00080:00089,goat,81,80,89,9,0.1111111111111111,uniform_gap16,1
residual::goat:00082:00078:00084,goat,82,78,84,6,0.6666666666666666,uniform_gap6,1
residual::goat:00082:00080:00084,goat,82,80,84,4,0.5,uniform_gap4,1
residual::goat:00082:00080:00088,goat,82,80,88,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00082:00080:00089,goat,82,80,89,9,0.2222222222222222,uniform_gap16,1
residual::goat:00083:00078:00084,goat,83,78,84,6,0.8333333333333334,uniform_gap6,1
residual::goat:00083:00080:00084,goat,83,80,84,4,0.75,uniform_gap4,1
residual::goat:00083:00080:00088,goat,83,80,88,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00083:00080:00089,goat,83,80,89,9,0.3333333333333333,uniform_gap16,1
residual::goat:00083:00082:00084,goat,83,82,84,2,0.5,uniform_gap2,1
residual::goat:00084:00080:00088,goat,84,80,88,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00084:00080:00089,goat,84,80,89,9,0.4444444444444444,uniform_gap16,1
residual::goat:00085:00080:00088,goat,85,80,88,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00085:00080:00089,goat,85,80,89,9,0.5555555555555556,uniform_gap16,1
residual::goat:00085:00084:00086,goat,85,84,86,2,0.5,uniform_gap2,1
residual::goat:00085:00084:00088,goat,85,84,88,4,0.25,uniform_gap4,1
residual::goat:00085:00084:00089,goat,85,84,89,5,0.2,uniform_gap6,1
residual::goat:00086:00080:00088,goat,86,80,88,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00086:00080:00089,goat,86,80,89,9,0.6666666666666666,uniform_gap16,1
residual::goat:00086:00084:00088,goat,86,84,88,4,0.5,uniform_gap4,1
residual::goat:00086:00084:00089,goat,86,84,89,5,0.4,uniform_gap6,1
residual::goat:00087:00080:00088,goat,87,80,88,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00087:00080:00089,goat,87,80,89,9,0.7777777777777778,uniform_gap16,1
residual::goat:00087:00084:00088,goat,87,84,88,4,0.75,uniform_gap4,1
residual::goat:00087:00084:00089,goat,87,84,89,5,0.6,uniform_gap6,1
residual::goat:00087:00086:00088,goat,87,86,88,2,0.5,uniform_gap2,1
residual::goat:00088:00080:00089,goat,88,80,89,9,0.8888888888888888,uniform_gap16,1
residual::goat:00088:00084:00089,goat,88,84,89,5,0.8,uniform_gap6,1
residual::gold-fish:00001:00000:00002,gold-fish,1,0,2,2,0.5,uniform_gap2,1
residual::gold-fish:00001:00000:00004,gold-fish,1,0,4,4,0.25,uniform_gap4,1
residual::gold-fish:00001:00000:00006,gold-fish,1,0,6,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00001:00000:00008,gold-fish,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00001:00000:00016,gold-fish,1,0,16,16,0.0625,uniform_gap16,1
residual::gold-fish:00002:00000:00004,gold-fish,2,0,4,4,0.5,uniform_gap4,1
residual::gold-fish:00002:00000:00006,gold-fish,2,0,6,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00002:00000:00008,gold-fish,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00002:00000:00016,gold-fish,2,0,16,16,0.125,uniform_gap16,1
residual::gold-fish:00003:00000:00004,gold-fish,3,0,4,4,0.75,uniform_gap4,1
residual::gold-fish:00003:00000:00006,gold-fish,3,0,6,6,0.5,uniform_gap6,1
residual::gold-fish:00003:00000:00008,gold-fish,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00003:00000:00016,gold-fish,3,0,16,16,0.1875,uniform_gap16,1
residual::gold-fish:00003:00002:00004,gold-fish,3,2,4,2,0.5,uniform_gap2,1
residual::gold-fish:00004:00000:00006,gold-fish,4,0,6,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00004:00000:00008,gold-fish,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00004:00000:00016,gold-fish,4,0,16,16,0.25,uniform_gap16,1
residual::gold-fish:00005:00000:00006,gold-fish,5,0,6,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00005:00000:00008,gold-fish,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00005:00000:00016,gold-fish,5,0,16,16,0.3125,uniform_gap16,1
residual::gold-fish:00005:00004:00006,gold-fish,5,4,6,2,0.5,uniform_gap2,1
residual::gold-fish:00005:00004:00008,gold-fish,5,4,8,4,0.25,uniform_gap4,1
residual::gold-fish:00006:00000:00008,gold-fish,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00006:00000:00016,gold-fish,6,0,16,16,0.375,uniform_gap16,1
residual::gold-fish:00006:00004:00008,gold-fish,6,4,8,4,0.5,uniform_gap4,1
residual::gold-fish:00007:00000:00008,gold-fish,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00007:00000:00016,gold-fish,7,0,16,16,0.4375,uniform_gap16,1
residual::gold-fish:00007:00004:00008,gold-fish,7,4,8,4,0.75,uniform_gap4,1
residual::gold-fish:00007:00006:00008,gold-fish,7,6,8,2,0.5,uniform_gap2,1
residual::gold-fish:00007:00006:00012,gold-fish,7,6,12,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00008:00000:00016,gold-fish,8,0,16,16,0.5,uniform_gap16,1
residual::gold-fish:00008:00006:00012,gold-fish,8,6,12,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00009:00000:00016,gold-fish,9,0,16,16,0.5625,uniform_gap16,1
residual::gold-fish:00009:00006:00012,gold-fish,9,6,12,6,0.5,uniform_gap6,1
residual::gold-fish:00009:00008:00010,gold-fish,9,8,10,2,0.5,uniform_gap2,1
residual::gold-fish:00009:00008:00012,gold-fish,9,8,12,4,0.25,uniform_gap4,1
residual::gold-fish:00009:00008:00016,gold-fish,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00010:00000:00016,gold-fish,10,0,16,16,0.625,uniform_gap16,1
residual::gold-fish:00010:00006:00012,gold-fish,10,6,12,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00010:00008:00012,gold-fish,10,8,12,4,0.5,uniform_gap4,1
residual::gold-fish:00010:00008:00016,gold-fish,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00011:00000:00016,gold-fish,11,0,16,16,0.6875,uniform_gap16,1
residual::gold-fish:00011:00006:00012,gold-fish,11,6,12,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00011:00008:00012,gold-fish,11,8,12,4,0.75,uniform_gap4,1
residual::gold-fish:00011:00008:00016,gold-fish,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00011:00010:00012,gold-fish,11,10,12,2,0.5,uniform_gap2,1
residual::gold-fish:00012:00000:00016,gold-fish,12,0,16,16,0.75,uniform_gap16,1
residual::gold-fish:00012:00008:00016,gold-fish,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00013:00000:00016,gold-fish,13,0,16,16,0.8125,uniform_gap16,1
residual::gold-fish:00013:00008:00016,gold-fish,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00013:00012:00014,gold-fish,13,12,14,2,0.5,uniform_gap2,1
residual::gold-fish:00013:00012:00016,gold-fish,13,12,16,4,0.25,uniform_gap4,1
residual::gold-fish:00013:00012:00018,gold-fish,13,12,18,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00014:00000:00016,gold-fish,14,0,16,16,0.875,uniform_gap16,1
residual::gold-fish:00014:00008:00016,gold-fish,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00014:00012:00016,gold-fish,14,12,16,4,0.5,uniform_gap4,1
residual::gold-fish:00014:00012:00018,gold-fish,14,12,18,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00015:00000:00016,gold-fish,15,0,16,16,0.9375,uniform_gap16,1
residual::gold-fish:00015:00008:00016,gold-fish,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00015:00012:00016,gold-fish,15,12,16,4,0.75,uniform_gap4,1
residual::gold-fish:00015:00012:00018,gold-fish,15,12,18,6,0.5,uniform_gap6,1
residual::gold-fish:00015:00014:00016,gold-fish,15,14,16,2,0.5,uniform_gap2,1
residual::gold-fish:00016:00012:00018,gold-fish,16,12,18,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00017:00012:00018,gold-fish,17,12,18,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00017:00016:00018,gold-fish,17,16,18,2,0.5,uniform_gap2,1
residual::gold-fish:00017:00016:00020,gold-fish,17,16,20,4,0.25,uniform_gap4,1
residual::gold-fish:00017:00016:00024,gold-fish,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00017:00016:00032,gold-fish,17,16,32,16,0.0625,uniform_gap16,1
residual::gold-fish:00018:00016:00020,gold-fish,18,16,20,4,0.5,uniform_gap4,1
residual::gold-fish:00018:00016:00024,gold-fish,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00018:00016:00032,gold-fish,18,16,32,16,0.125,uniform_gap16,1
residual::gold-fish:00019:00016:00020,gold-fish,19,16,20,4,0.75,uniform_gap4,1
residual::gold-fish:00019:00016:00024,gold-fish,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00019:00016:00032,gold-fish,19,16,32,16,0.1875,uniform_gap16,1
residual::gold-fish:00019:00018:00020,gold-fish,19,18,20,2,0.5,uniform_gap2,1
residual::gold-fish:00019:00018:00024,gold-fish,19,18,24,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00020:00016:00024,gold-fish,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00020:00016:00032,gold-fish,20,16,32,16,0.25,uniform_gap16,1
residual::gold-fish:00020:00018:00024,gold-fish,20,18,24,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00021:00016:00024,gold-fish,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00021:00016:00032,gold-fish,21,16,32,16,0.3125,uniform_gap16,1
residual::gold-fish:00021:00018:00024,gold-fish,21,18,24,6,0.5,uniform_gap6,1
residual::gold-fish:00021:00020:00022,gold-fish,21,20,22,2,0.5,uniform_gap2,1
residual::gold-fish:00021:00020:00024,gold-fish,21,20,24,4,0.25,uniform_gap4,1
residual::gold-fish:00022:00016:00024,gold-fish,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00022:00016:00032,gold-fish,22,16,32,16,0.375,uniform_gap16,1
residual::gold-fish:00022:00018:00024,gold-fish,22,18,24,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00022:00020:00024,gold-fish,22,20,24,4,0.5,uniform_gap4,1
residual::gold-fish:00023:00016:00024,gold-fish,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00023:00016:00032,gold-fish,23,16,32,16,0.4375,uniform_gap16,1
residual::gold-fish:00023:00018:00024,gold-fish,23,18,24,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00023:00020:00024,gold-fish,23,20,24,4,0.75,uniform_gap4,1
residual::gold-fish:00023:00022:00024,gold-fish,23,22,24,2,0.5,uniform_gap2,1
residual::gold-fish:00024:00016:00032,gold-fish,24,16,32,16,0.5,uniform_gap16,1
residual::gold-fish:00025:00016:00032,gold-fish,25,16,32,16,0.5625,uniform_gap16,1
residual::gold-fish:00025:00024:00026,gold-fish,25,24,26,2,0.5,uniform_gap2,1
residual::gold-fish:00025:00024:00028,gold-fish,25,24,28,4,0.25,uniform_gap4,1
residual::gold-fish:00025:00024:00030,gold-fish,25,24,30,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00025:00024:00032,gold-fish,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00026:00016:00032,gold-fish,26,16,32,16,0.625,uniform_gap16,1
residual::gold-fish:00026:00024:00028,gold-fish,26,24,28,4,0.5,uniform_gap4,1
residual::gold-fish:00026:00024:00030,gold-fish,26,24,30,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00026:00024:00032,gold-fish,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00027:00016:00032,gold-fish,27,16,32,16,0.6875,uniform_gap16,1
residual::gold-fish:00027:00024:00028,gold-fish,27,24,28,4,0.75,uniform_gap4,1
residual::gold-fish:00027:00024:00030,gold-fish,27,24,30,6,0.5,uniform_gap6,1
residual::gold-fish:00027:00024:00032,gold-fish,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00027:00026:00028,gold-fish,27,26,28,2,0.5,uniform_gap2,1
residual::gold-fish:00028:00016:00032,gold-fish,28,16,32,16,0.75,uniform_gap16,1
residual::gold-fish:00028:00024:00030,gold-fish,28,24,30,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00028:00024:00032,gold-fish,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00029:00016:00032,gold-fish,29,16,32,16,0.8125,uniform_gap16,1
residual::gold-fish:00029:00024:00030,gold-fish,29,24,30,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00029:00024:00032,gold-fish,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00029:00028:00030,gold-fish,29,28,30,2,0.5,uniform_gap2,1
residual::gold-fish:00029:00028:00032,gold-fish,29,28,32,4,0.25,uniform_gap4,1
residual::gold-fish:00030:00016:00032,gold-fish,30,16,32,16,0.875,uniform_gap16,1
residual::gold-fish:00030:00024:00032,gold-fish,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00030:00028:00032,gold-fish,30,28,32,4,0.5,uniform_gap4,1
residual::gold-fish:00031:00016:00032,gold-fish,31,16,32,16,0.9375,uniform_gap16,1
residual::gold-fish:00031:00024:00032,gold-fish,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00031:00028:00032,gold-fish,31,28,32,4,0.75,uniform_gap4,1
residual::gold-fish:00031:00030:00032,gold-fish,31,30,32,2,0.5,uniform_gap2,1
residual::gold-fish:00031:00030:00036,gold-fish,31,30,36,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00032:00030:00036,gold-fish,32,30,36,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00033:00030:00036,gold-fish,33,30,36,6,0.5,uniform_gap6,1
residual::gold-fish:00033:00032:00034,gold-fish,33,32,34,2,0.5,uniform_gap2,1
residual::gold-fish:00033:00032:00036,gold-fish,33,32,36,4,0.25,uniform_gap4,1
residual::gold-fish:00033:00032:00040,gold-fish,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00033:00032:00048,gold-fish,33,32,48,16,0.0625,uniform_gap16,1
residual::gold-fish:00034:00030:00036,gold-fish,34,30,36,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00034:00032:00036,gold-fish,34,32,36,4,0.5,uniform_gap4,1
residual::gold-fish:00034:00032:00040,gold-fish,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00034:00032:00048,gold-fish,34,32,48,16,0.125,uniform_gap16,1
residual::gold-fish:00035:00030:00036,gold-fish,35,30,36,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00035:00032:00036,gold-fish,35,32,36,4,0.75,uniform_gap4,1
residual::gold-fish:00035:00032:00040,gold-fish,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00035:00032:00048,gold-fish,35,32,48,16,0.1875,uniform_gap16,1
residual::gold-fish:00035:00034:00036,gold-fish,35,34,36,2,0.5,uniform_gap2,1
residual::gold-fish:00036:00032:00040,gold-fish,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00036:00032:00048,gold-fish,36,32,48,16,0.25,uniform_gap16,1
residual::gold-fish:00037:00032:00040,gold-fish,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00037:00032:00048,gold-fish,37,32,48,16,0.3125,uniform_gap16,1
residual::gold-fish:00037:00036:00038,gold-fish,37,36,38,2,0.5,uniform_gap2,1
residual::gold-fish:00037:00036:00040,gold-fish,37,36,40,4,0.25,uniform_gap4,1
residual::gold-fish:00037:00036:00042,gold-fish,37,36,42,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00038:00032:00040,gold-fish,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00038:00032:00048,gold-fish,38,32,48,16,0.375,uniform_gap16,1
residual::gold-fish:00038:00036:00040,gold-fish,38,36,40,4,0.5,uniform_gap4,1
residual::gold-fish:00038:00036:00042,gold-fish,38,36,42,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00039:00032:00040,gold-fish,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00039:00032:00048,gold-fish,39,32,48,16,0.4375,uniform_gap16,1
residual::gold-fish:00039:00036:00040,gold-fish,39,36,40,4,0.75,uniform_gap4,1
residual::gold-fish:00039:00036:00042,gold-fish,39,36,42,6,0.5,uniform_gap6,1
residual::gold-fish:00039:00038:00040,gold-fish,39,38,40,2,0.5,uniform_gap2,1
residual::gold-fish:00040:00032:00048,gold-fish,40,32,48,16,0.5,uniform_gap16,1
residual::gold-fish:00040:00036:00042,gold-fish,40,36,42,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00041:00032:00048,gold-fish,41,32,48,16,0.5625,uniform_gap16,1
residual::gold-fish:00041:00036:00042,gold-fish,41,36,42,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00041:00040:00042,gold-fish,41,40,42,2,0.5,uniform_gap2,1
residual::gold-fish:00041:00040:00044,gold-fish,41,40,44,4,0.25,uniform_gap4,1
residual::gold-fish:00041:00040:00048,gold-fish,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00042:00032:00048,gold-fish,42,32,48,16,0.625,uniform_gap16,1
residual::gold-fish:00042:00040:00044,gold-fish,42,40,44,4,0.5,uniform_gap4,1
residual::gold-fish:00042:00040:00048,gold-fish,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00043:00032:00048,gold-fish,43,32,48,16,0.6875,uniform_gap16,1
residual::gold-fish:00043:00040:00044,gold-fish,43,40,44,4,0.75,uniform_gap4,1
residual::gold-fish:00043:00040:00048,gold-fish,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00043:00042:00044,gold-fish,43,42,44,2,0.5,uniform_gap2,1
residual::gold-fish:00043:00042:00048,gold-fish,43,42,48,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00044:00032:00048,gold-fish,44,32,48,16,0.75,uniform_gap16,1
residual::gold-fish:00044:00040:00048,gold-fish,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00044:00042:00048,gold-fish,44,42,48,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00045:00032:00048,gold-fish,45,32,48,16,0.8125,uniform_gap16,1
residual::gold-fish:00045:00040:00048,gold-fish,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00045:00042:00048,gold-fish,45,42,48,6,0.5,uniform_gap6,1
residual::gold-fish:00045:00044:00046,gold-fish,45,44,46,2,0.5,uniform_gap2,1
residual::gold-fish:00045:00044:00048,gold-fish,45,44,48,4,0.25,uniform_gap4,1
residual::gold-fish:00046:00032:00048,gold-fish,46,32,48,16,0.875,uniform_gap16,1
residual::gold-fish:00046:00040:00048,gold-fish,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00046:00042:00048,gold-fish,46,42,48,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00046:00044:00048,gold-fish,46,44,48,4,0.5,uniform_gap4,1
residual::gold-fish:00047:00032:00048,gold-fish,47,32,48,16,0.9375,uniform_gap16,1
residual::gold-fish:00047:00040:00048,gold-fish,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00047:00042:00048,gold-fish,47,42,48,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00047:00044:00048,gold-fish,47,44,48,4,0.75,uniform_gap4,1
residual::gold-fish:00047:00046:00048,gold-fish,47,46,48,2,0.5,uniform_gap2,1
residual::gold-fish:00049:00048:00050,gold-fish,49,48,50,2,0.5,uniform_gap2,1
residual::gold-fish:00049:00048:00052,gold-fish,49,48,52,4,0.25,uniform_gap4,1
residual::gold-fish:00049:00048:00054,gold-fish,49,48,54,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00049:00048:00056,gold-fish,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00049:00048:00064,gold-fish,49,48,64,16,0.0625,uniform_gap16,1
residual::gold-fish:00050:00048:00052,gold-fish,50,48,52,4,0.5,uniform_gap4,1
residual::gold-fish:00050:00048:00054,gold-fish,50,48,54,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00050:00048:00056,gold-fish,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00050:00048:00064,gold-fish,50,48,64,16,0.125,uniform_gap16,1
residual::gold-fish:00051:00048:00052,gold-fish,51,48,52,4,0.75,uniform_gap4,1
residual::gold-fish:00051:00048:00054,gold-fish,51,48,54,6,0.5,uniform_gap6,1
residual::gold-fish:00051:00048:00056,gold-fish,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00051:00048:00064,gold-fish,51,48,64,16,0.1875,uniform_gap16,1
residual::gold-fish:00051:00050:00052,gold-fish,51,50,52,2,0.5,uniform_gap2,1
residual::gold-fish:00052:00048:00054,gold-fish,52,48,54,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00052:00048:00056,gold-fish,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00052:00048:00064,gold-fish,52,48,64,16,0.25,uniform_gap16,1
residual::gold-fish:00053:00048:00054,gold-fish,53,48,54,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00053:00048:00056,gold-fish,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00053:00048:00064,gold-fish,53,48,64,16,0.3125,uniform_gap16,1
residual::gold-fish:00053:00052:00054,gold-fish,53,52,54,2,0.5,uniform_gap2,1
residual::gold-fish:00053:00052:00056,gold-fish,53,52,56,4,0.25,uniform_gap4,1
residual::gold-fish:00054:00048:00056,gold-fish,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00054:00048:00064,gold-fish,54,48,64,16,0.375,uniform_gap16,1
residual::gold-fish:00054:00052:00056,gold-fish,54,52,56,4,0.5,uniform_gap4,1
residual::gold-fish:00055:00048:00056,gold-fish,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00055:00048:00064,gold-fish,55,48,64,16,0.4375,uniform_gap16,1
residual::gold-fish:00055:00052:00056,gold-fish,55,52,56,4,0.75,uniform_gap4,1
residual::gold-fish:00055:00054:00056,gold-fish,55,54,56,2,0.5,uniform_gap2,1
residual::gold-fish:00055:00054:00060,gold-fish,55,54,60,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00056:00048:00064,gold-fish,56,48,64,16,0.5,uniform_gap16,1
residual::gold-fish:00056:00054:00060,gold-fish,56,54,60,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00057:00048:00064,gold-fish,57,48,64,16,0.5625,uniform_gap16,1
residual::gold-fish:00057:00054:00060,gold-fish,57,54,60,6,0.5,uniform_gap6,1
residual::gold-fish:00057:00056:00058,gold-fish,57,56,58,2,0.5,uniform_gap2,1
residual::gold-fish:00057:00056:00060,gold-fish,57,56,60,4,0.25,uniform_gap4,1
residual::gold-fish:00057:00056:00064,gold-fish,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00058:00048:00064,gold-fish,58,48,64,16,0.625,uniform_gap16,1
residual::gold-fish:00058:00054:00060,gold-fish,58,54,60,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00058:00056:00060,gold-fish,58,56,60,4,0.5,uniform_gap4,1
residual::gold-fish:00058:00056:00064,gold-fish,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00059:00048:00064,gold-fish,59,48,64,16,0.6875,uniform_gap16,1
residual::gold-fish:00059:00054:00060,gold-fish,59,54,60,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00059:00056:00060,gold-fish,59,56,60,4,0.75,uniform_gap4,1
residual::gold-fish:00059:00056:00064,gold-fish,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00059:00058:00060,gold-fish,59,58,60,2,0.5,uniform_gap2,1
residual::gold-fish:00060:00048:00064,gold-fish,60,48,64,16,0.75,uniform_gap16,1
residual::gold-fish:00060:00056:00064,gold-fish,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00061:00048:00064,gold-fish,61,48,64,16,0.8125,uniform_gap16,1
residual::gold-fish:00061:00056:00064,gold-fish,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00061:00060:00062,gold-fish,61,60,62,2,0.5,uniform_gap2,1
residual::gold-fish:00061:00060:00064,gold-fish,61,60,64,4,0.25,uniform_gap4,1
residual::gold-fish:00061:00060:00066,gold-fish,61,60,66,6,0.16666666666666666,uniform_gap6,1
residual::gold-fish:00062:00048:00064,gold-fish,62,48,64,16,0.875,uniform_gap16,1
residual::gold-fish:00062:00056:00064,gold-fish,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00062:00060:00064,gold-fish,62,60,64,4,0.5,uniform_gap4,1
residual::gold-fish:00062:00060:00066,gold-fish,62,60,66,6,0.3333333333333333,uniform_gap6,1
residual::gold-fish:00063:00048:00064,gold-fish,63,48,64,16,0.9375,uniform_gap16,1
residual::gold-fish:00063:00056:00064,gold-fish,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00063:00060:00064,gold-fish,63,60,64,4,0.75,uniform_gap4,1
residual::gold-fish:00063:00060:00066,gold-fish,63,60,66,6,0.5,uniform_gap6,1
residual::gold-fish:00063:00062:00064,gold-fish,63,62,64,2,0.5,uniform_gap2,1
residual::gold-fish:00064:00060:00066,gold-fish,64,60,66,6,0.6666666666666666,uniform_gap6,1
residual::gold-fish:00065:00060:00066,gold-fish,65,60,66,6,0.8333333333333334,uniform_gap6,1
residual::gold-fish:00065:00064:00066,gold-fish,65,64,66,2,0.5,uniform_gap2,1
residual::gold-fish:00065:00064:00068,gold-fish,65,64,68,4,0.25,uniform_gap4,1
residual::gold-fish:00065:00064:00072,gold-fish,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
