dataset,split,selector_split,sequence,sample,left_index,right_index,segment_length,middle_count,normalized_left,normalized_right,endpoint_anchor_mse,endpoint_anchor_l1,endpoint_rgb_mse,endpoint_opacity_mse,endpoint_scale_mse,endpoint_xyz_mse,endpoint_rot_mse,left_opacity_mean,right_opacity_mean,left_scale_mean,right_scale_mean,rgb_motion_mean,rgb_motion_max,rgb_endpoint_mse,label_adapter_mse_sum,label_adapter_mse_mean,label_adapter_mse_max,label_linear_mse_sum,label_linear_mse_mean,label_adapter_delta_vs_linear_sum,label_adapter_delta_vs_linear_mean,label_log_adapter_mse_mean,label_adapter_better_than_linear
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,43,55,12,11,0.581081081081081,0.7432432432432432,0.027265939861536026,0.06964613497257233,0.10500116646289825,0.026285195723176003,3.715222874234314e-06,0.004387017339468002,0.0,0.8195723295211792,0.8218525648117065,0.005006562918424606,0.004982874728739262,0.10041623935103416,0.11867117881774902,0.05890216305851936,0.40053741820156574,0.0364124925637787,0.040142595767974854,0.19559469260275364,0.01778133569115942,0.2049427255988121,0.018631156872619282,-1.4387495910446995,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,43,58,15,14,0.581081081081081,0.7837837837837838,0.02813873626291752,0.0725768655538559,0.10823587328195572,0.026862075552344322,3.8698644857504405e-06,0.00474204495549202,0.0,0.8195723295211792,0.8287873864173889,0.005006562918424606,0.004967651795595884,0.10043292492628098,0.11867117881774902,0.05961436405777931,0.5194757878780365,0.03710541341985975,0.04045367240905762,0.2616495434194803,0.01868925310139145,0.2578262444585562,0.018416160318468298,-1.4305627252286024,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,47,3,2,0.5945945945945946,0.6351351351351351,0.023130374029278755,0.06024239584803581,0.08687899261713028,0.025690151378512383,2.9977120448165806e-06,0.004787233658134937,0.0,0.8199449181556702,0.8200377225875854,0.005015896167606115,0.004981326404958963,0.09952352941036224,0.10078316926956177,0.04285901412367821,0.06789690628647804,0.03394845314323902,0.03584513068199158,0.026741950772702694,0.013370975386351347,0.04115495551377535,0.020577477756887674,-1.469180009490286,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,48,4,3,0.5945945945945946,0.6486486486486487,0.023874599486589432,0.0622650571167469,0.09030265361070633,0.02586151845753193,3.1262118227459723e-06,0.0045313346199691296,0.0,0.8199449181556702,0.8161143660545349,0.005015896167606115,0.004997052252292633,0.09909468702971935,0.10078316926956177,0.04503626748919487,0.10254629887640476,0.034182099625468254,0.03695930168032646,0.042520275339484215,0.014173425113161406,0.06002602353692055,0.020008674512306847,-1.4662012643717657,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,50,6,5,0.5945945945945946,0.6756756756756757,0.02556927129626274,0.06583821028470993,0.09774500131607056,0.025896986946463585,3.3455121410952415e-06,0.004420592449605465,0.0,0.8199449181556702,0.8161696195602417,0.005015896167606115,0.00498052965849638,0.09840154523650806,0.10078316926956177,0.05254657194018364,0.17313829436898232,0.034627658873796464,0.038103677332401276,0.07708221208304167,0.015416442416608334,0.09605608228594065,0.01921121645718813,-1.4605768694706558,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,52,8,7,0.5945945945945946,0.7027027027027027,0.02384677529335022,0.06319617480039597,0.09119299054145813,0.025363141670823097,3.3474839256086852e-06,0.0036864171270281076,0.0,0.8199449181556702,0.8186758160591125,0.005015896167606115,0.0049962871707975864,0.09920638613402843,0.10411146283149719,0.047344762831926346,0.2505046110600233,0.035786373008574755,0.03941478207707405,0.11852419562637806,0.016932027946625437,0.13198041543364525,0.01885434506194932,-1.4462823156292235,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,53,9,8,0.5945945945945946,0.7162162162162162,0.02513843961060047,0.0653361827135086,0.09631605446338654,0.025540724396705627,3.3461872135376325e-06,0.00410136254504323,0.0,0.8199449181556702,0.8193648457527161,0.005015896167606115,0.0049682799726724625,0.09932800382375717,0.10411146283149719,0.05164368450641632,0.28792276605963707,0.035990345757454634,0.03981496021151543,0.13770186249166727,0.01721273281145841,0.1502209035679698,0.018777612945996225,-1.4438139810695778,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,57,13,12,0.5945945945945946,0.7702702702702703,0.028792276978492737,0.07319492101669312,0.11109800636768341,0.026588596403598785,3.836044470517663e-06,0.004803079180419445,0.0,0.8199449181556702,0.8222719430923462,0.005015896167606115,0.0049775526858866215,0.09881717940935722,0.10411146283149719,0.06076991930603981,0.4367511663585901,0.03639593052988251,0.04001744091510773,0.21326847933232784,0.017772373277693987,0.22348268702626228,0.018623557252188526,-1.438947172581243,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,58,14,13,0.5945945945945946,0.7837837837837838,0.028738712891936302,0.07320038974285126,0.11202314496040344,0.02595626935362816,3.7371853522927267e-06,0.0038566780276596546,0.0,0.8199449181556702,0.8287873864173889,0.005015896167606115,0.004967651795595884,0.09913019250546183,0.10411146283149719,0.061838895082473755,0.4749586898833513,0.03653528383718087,0.040185146033763885,0.23580277152359486,0.01813867473258422,0.23915591835975647,0.01839660910459665,-1.4372875143245976,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,44,60,16,15,0.5945945945945946,0.8108108108108109,0.028551261872053146,0.0730249434709549,0.11028045415878296,0.025881636887788773,3.894909241353162e-06,0.004811850376427174,0.0,0.8199449181556702,0.8282343745231628,0.005015896167606115,0.0049719903618097305,0.0999143747612834,0.10594969987869263,0.06117337569594383,0.5575009416788816,0.03716672944525878,0.04131755232810974,0.28021029010415077,0.018680686006943385,0.2772906515747309,0.01848604343831539,-1.4298456537532211,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,45,47,2,1,0.6081081081081081,0.6351351351351351,0.021453551948070526,0.05650600045919418,0.07997465133666992,0.02528497576713562,2.9067275590932695e-06,0.004560465458780527,0.0,0.8221431970596313,0.8200377225875854,0.00500846840441227,0.004981326404958963,0.09889370948076248,0.09984075278043747,0.0378718301653862,0.033750519156455994,0.033750519156455994,0.033750519156455994,0.011771444231271744,0.011771444231271744,0.02197907492518425,0.02197907492518425,-1.471719542374163,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,45,50,5,4,0.6081081081081081,0.6756756756756757,0.024321170523762703,0.06371456384658813,0.09239602833986282,0.026284482330083847,3.254747070968733e-06,0.0042320312932133675,0.0,0.8221431970596313,0.8161696195602417,0.00500846840441227,0.00498052965849638,0.0979252204298973,0.09984075278043747,0.04768535494804382,0.1365930400788784,0.0341482600197196,0.037286657840013504,0.05948021821677685,0.014870054554194212,0.07711282186210155,0.01927820546552539,-1.4666314203177837,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,45,52,7,6,0.6081081081081081,0.7027027027027027,0.025070108473300934,0.06513495743274689,0.09635680913925171,0.025649456307291985,3.480263558230945e-06,0.003728175302967429,0.0,0.8221431970596313,0.8186758160591125,0.00500846840441227,0.0049962871707975864,0.09898113140038081,0.10411146283149719,0.051166657358407974,0.20959650538861752,0.03493275089810292,0.038513388484716415,0.09664253517985344,0.01610708919664224,0.11295397020876408,0.018825661701460678,-1.4567672130093887,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,45,60,15,14,0.6081081081081081,0.8108108108108109,0.028672832995653152,0.07315278798341751,0.1118846982717514,0.026333458721637726,3.8124464936117874e-06,0.0035838629119098186,0.0,0.8221431970596313,0.8282343745231628,0.00500846840441227,0.0049719903618097305,0.09985645512739817,0.10594969987869263,0.062014926224946976,0.5150373093783855,0.03678837924131325,0.040706563740968704,0.2573810797184706,0.018384362837033614,0.25765622965991497,0.018404016404279636,-1.4342893451295937,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,45,61,16,15,0.6081081081081081,0.8243243243243243,0.0288839153945446,0.0737619698047638,0.11188539117574692,0.026397692039608955,3.965277301176684e-06,0.004476341884583235,0.0,0.8221431970596313,0.8286709189414978,0.00500846840441227,0.004956621211022139,0.10011513251811266,0.10594969987869263,0.061705153435468674,0.556207561865449,0.03708050412436326,0.04139460250735283,0.27976990677416325,0.01865132711827755,0.2764376550912857,0.018429177006085713,-1.4308543700675846,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,46,51,5,4,0.6216216216216216,0.6891891891891891,0.023939361795783043,0.06267798691987991,0.09142939001321793,0.025248954072594643,3.2983207347569987e-06,0.0038893024902790785,0.0,0.8230525851249695,0.8178985714912415,0.005018800497055054,0.005008088890463114,0.09877936244010925,0.10411146283149719,0.046437669545412064,0.13609575480222702,0.034023938700556755,0.037306271493434906,0.059653026051819324,0.014913256512954831,0.0764427287504077,0.019110682187601924,-1.4682154127299498,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,46,57,11,10,0.6216216216216216,0.7702702702702703,0.02659025602042675,0.06992215663194656,0.10188466310501099,0.025381973013281822,3.7989250358805293e-06,0.0048765745013952255,0.0,0.8230525851249695,0.8222719430923462,0.005018800497055054,0.0049775526858866215,0.09854540093378587,0.10411146283149719,0.054239630699157715,0.3597494252026081,0.03597494252026081,0.04035723954439163,0.17426443845033646,0.017426443845033647,0.18548498675227165,0.018548498675227162,-1.4439998912820924,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,49,2,1,0.6351351351351351,0.6621621621621622,0.02095923013985157,0.05532428249716759,0.07843685895204544,0.025490937754511833,2.7875912564923055e-06,0.0038876119069755077,0.0,0.8200377225875854,0.8172854781150818,0.004981326404958963,0.005001088138669729,0.09748758748173714,0.09780815988779068,0.037212952971458435,0.03316490724682808,0.03316490724682808,0.03316490724682808,0.011608568951487541,0.011608568951487541,0.021556338295340538,0.021556338295340538,-1.479321212953658,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,51,4,3,0.6351351351351351,0.6891891891891891,0.0231745894998312,0.06103244796395302,0.08853746205568314,0.02490772306919098,3.135491169814486e-06,0.0035810829140245914,0.0,0.8200377225875854,0.8178985714912415,0.004981326404958963,0.005008088890463114,0.09898753650486469,0.10411146283149719,0.044588904827833176,0.10146956145763397,0.033823187152544655,0.03632825240492821,0.04291911423206329,0.014306371410687765,0.05855044722557068,0.01951681574185689,-1.4707854713101094,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,52,5,4,0.6351351351351351,0.7027027027027027,0.02449037879705429,0.06337901204824448,0.09406030178070068,0.024946754798293114,3.179109626216814e-06,0.0037469530943781137,0.0,0.8200377225875854,0.8186758160591125,0.004981326404958963,0.0049962871707975864,0.09901610016822815,0.10411146283149719,0.049959778785705566,0.13572837598621845,0.03393209399655461,0.03735651820898056,0.05893694143742323,0.014734235359355807,0.07679143454879522,0.019197858637198806,-1.4693893386006243,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,53,6,5,0.6351351351351351,0.7162162162162162,0.025398369878530502,0.06527052819728851,0.09766745567321777,0.025111470371484756,3.306348162368522e-06,0.004019435029476881,0.0,0.8200377225875854,0.8193648457527161,0.004981326404958963,0.0049682799726724625,0.09923024103045464,0.10411146283149719,0.052818190306425095,0.17238320782780647,0.034476641565561295,0.03826162591576576,0.07729825470596552,0.015459650941193104,0.09508495312184095,0.01901699062436819,-1.4624750462158849,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,54,7,6,0.6351351351351351,0.7297297297297297,0.025579726323485374,0.06593883782625198,0.0985238179564476,0.024821409955620766,3.343287971802056e-06,0.004045605193823576,0.0,0.8200377225875854,0.8214910626411438,0.004981326404958963,0.00498530687764287,0.09872892179659434,0.10411146283149719,0.05353115126490593,0.20803132466971874,0.03467188744495312,0.03861350566148758,0.09502924885600805,0.01583820814266801,0.11300207581371069,0.018833679302285113,-1.4600225158558453,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,57,10,9,0.6351351351351351,0.7702702702702703,0.025785254314541817,0.06788551807403564,0.0986388549208641,0.02535948157310486,3.557823674782412e-06,0.00464170565828681,0.0,0.8200377225875854,0.8222719430923462,0.004981326404958963,0.0049775526858866215,0.09860527440905571,0.10411146283149719,0.051984239369630814,0.32490791380405426,0.036100879311561584,0.040412694215774536,0.15647120028734207,0.017385688920815785,0.1684367135167122,0.0187151903907458,-1.4424822198133844,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,58,11,10,0.6351351351351351,0.7837837837837838,0.02728087455034256,0.07061957567930222,0.10518692433834076,0.025120019912719727,3.5826192288368475e-06,0.004654450807720423,0.0,0.8200377225875854,0.8287873864173889,0.004981326404958963,0.004967651795595884,0.09902291880412535,0.10411146283149719,0.056761253625154495,0.36008348874747753,0.036008348874747756,0.04027494415640831,0.1752695431932807,0.01752695431932807,0.18481394555419683,0.018481394555419688,-1.4435967922802495,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,60,13,12,0.6351351351351351,0.8108108108108109,0.027161730453372,0.07004493474960327,0.10469380021095276,0.025424502789974213,3.7643330870196223e-06,0.004529670812189579,0.0,0.8200377225875854,0.8282343745231628,0.004981326404958963,0.0049719903618097305,0.1000045698422652,0.10594969987869263,0.05651030316948891,0.4410390891134739,0.03675325742612282,0.041041865944862366,0.21824499499052763,0.0181870829158773,0.22279409412294626,0.01856617451024552,-1.4347041635204285,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,61,14,13,0.6351351351351351,0.8243243243243243,0.028079215437173843,0.07216597348451614,0.10860291123390198,0.026326950639486313,3.920446033589542e-06,0.004295401740819216,0.0,0.8200377225875854,0.8286709189414978,0.004981326404958963,0.004956621211022139,0.1002896215234484,0.10594969987869263,0.05944910645484924,0.4800212197005749,0.03692470920773653,0.041320983320474625,0.23835662566125393,0.018335125050865687,0.24166459403932095,0.018589584156870842,-1.432682916179544,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,62,15,14,0.6351351351351351,0.8378378378378378,0.028673889115452766,0.07331808656454086,0.11199818551540375,0.026452919468283653,3.5791381378658116e-06,0.003435290651395917,0.0,0.8200377225875854,0.8298318982124329,0.004981326404958963,0.004939764738082886,0.10047483841578166,0.10594969987869263,0.061456382274627686,0.5177605580538511,0.03698289700384651,0.041433606296777725,0.25753930769860744,0.018395664835614816,0.2602212503552437,0.01858723216823169,-1.4319990719778264,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,47,63,16,15,0.6351351351351351,0.8513513513513513,0.02842392958700657,0.07287470996379852,0.11200772225856781,0.02646281011402607,3.4112906632799422e-06,0.0023394094314426184,0.0,0.8200377225875854,0.8278035521507263,0.004981326404958963,0.004918649792671204,0.10000608675181866,0.10594969987869263,0.060348451137542725,0.5557105541229248,0.03704737027486165,0.04168122261762619,0.27502425014972687,0.018334950009981792,0.28068630397319794,0.018712420264879858,-1.4312426140062469,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,51,3,2,0.6486486486486487,0.6891891891891891,0.022334802895784378,0.05911227688193321,0.08528506010770798,0.02435951493680477,3.0919775326765375e-06,0.0033771665766835213,0.0,0.8161143660545349,0.8178985714912415,0.004997052252292633,0.005008088890463114,0.09938066204388936,0.10411146283149719,0.042911648750305176,0.06706078350543976,0.03353039175271988,0.035617560148239136,0.026472214609384537,0.013236107304692268,0.04058856889605522,0.02029428444802761,-1.4745613724439832,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,52,4,3,0.6486486486486487,0.7027027027027027,0.023119067773222923,0.06055201217532158,0.08841104805469513,0.024769127368927002,3.0448957204498583e-06,0.0035131541080772877,0.0,0.8161143660545349,0.8186758160591125,0.004997052252292633,0.0049962871707975864,0.09931808523833752,0.10411146283149719,0.045908283442258835,0.10127555020153522,0.03375851673384508,0.036202091723680496,0.04217488504946232,0.01405829501648744,0.059100665152072906,0.019700221717357635,-1.471616643445182,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,56,8,7,0.6486486486486487,0.7567567567567568,0.025302361696958542,0.0666797086596489,0.0969708114862442,0.025539973750710487,3.657925390143646e-06,0.004156972747296095,0.0,0.8161143660545349,0.8222736716270447,0.004997052252292633,0.004959153477102518,0.09859499894082546,0.10411146283149719,0.05076859891414642,0.2481503989547491,0.03545005699353559,0.03936176374554634,0.1152696618810296,0.0164670945544328,0.1328807370737195,0.018982962439102788,-1.4503830622469962,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,57,9,8,0.6486486486486487,0.7702702702702703,0.02529546618461609,0.06733103841543198,0.09672632813453674,0.025748630985617638,3.6186797842674423e-06,0.004302050452679396,0.0,0.8161143660545349,0.8222719430923462,0.004997052252292633,0.0049775526858866215,0.09869384268919627,0.10411146283149719,0.05000433698296547,0.28781296126544476,0.035976620158180594,0.0401495024561882,0.1362901171669364,0.01703626464586705,0.15152284409850836,0.018940355512313545,-1.4439796390772985,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,58,10,9,0.6486486486486487,0.7837837837837838,0.02585631050169468,0.06807001680135727,0.09943325817584991,0.02499222382903099,3.4950401186506497e-06,0.004277666099369526,0.0,0.8161143660545349,0.8287873864173889,0.004997052252292633,0.004967651795595884,0.09914439469575882,0.10411146283149719,0.052358318120241165,0.3247245494276285,0.03608050549195872,0.04047158360481262,0.15652113500982523,0.017391237223313913,0.1682034144178033,0.01868926826864481,-1.4427273865606733,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,60,12,11,0.6486486486486487,0.8108108108108109,0.026226598769426346,0.06902698427438736,0.1009470596909523,0.025653216987848282,3.8862945075379685e-06,0.004147854633629322,0.0,0.8161143660545349,0.8282343745231628,0.004997052252292633,0.0049719903618097305,0.10018760400513808,0.10594969987869263,0.052909333258867264,0.40441315062344074,0.036764831874858246,0.04091117903590202,0.19802097044885159,0.01800190640444105,0.20639218017458916,0.018762925470417195,-1.4345674156994213,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,61,13,12,0.6486486486486487,0.8243243243243243,0.02676684409379959,0.06975989043712616,0.10318563878536224,0.025653338059782982,3.858094260067446e-06,0.004250314086675644,0.0,0.8161143660545349,0.8286709189414978,0.004997052252292633,0.004956621211022139,0.10048050318772976,0.10594969987869263,0.054737161844968796,0.44399756379425526,0.036999796982854605,0.04127799719572067,0.21862989477813244,0.018219157898177702,0.22536766901612282,0.018780639084676903,-1.4318006588798582,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,62,14,13,0.6486486486486487,0.8378378378378378,0.027386518195271492,0.07149936258792877,0.10605817288160324,0.025975877419114113,3.663524694275111e-06,0.0039556450210511684,0.0,0.8161143660545349,0.8298318982124329,0.004997052252292633,0.004939764738082886,0.1006653154534953,0.10594969987869263,0.056363314390182495,0.4816595483571291,0.03705073448900993,0.04149200767278671,0.23756317794322968,0.018274090611017667,0.24409637041389942,0.018776643877992265,-1.4312031781894696,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,48,63,15,14,0.6486486486486487,0.8513513513513513,0.02777150645852089,0.07225532084703445,0.10871104151010513,0.026156945154070854,3.5781833958026255e-06,0.0029107672162353992,0.0,0.8161143660545349,0.8278035521507263,0.004997052252292633,0.004918649792671204,0.10015261520942052,0.10594969987869263,0.05797845125198364,0.517981018871069,0.036998644205076356,0.04149613156914711,0.253366656601429,0.018097618328673497,0.26461436226963997,0.01890102587640286,-1.4318141901115962,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,49,52,3,2,0.6621621621621622,0.7027027027027027,0.021709483116865158,0.05782514065504074,0.08263631910085678,0.02486584708094597,2.965905423479853e-06,0.0031474903225898743,0.0,0.8172854781150818,0.8186758160591125,0.005001088138669729,0.0049962871707975864,0.10003510862588882,0.10411146283149719,0.04195200279355049,0.06663697957992554,0.03331848978996277,0.035281844437122345,0.026118203997612,0.013059101998806,0.04051877558231354,0.02025938779115677,-1.477314691848546,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,49,54,5,4,0.6621621621621622,0.7297297297297297,0.02381419762969017,0.06244443356990814,0.09149927645921707,0.02464214712381363,3.1779047731106402e-06,0.003479400649666786,0.0,0.8172854781150818,0.8214910626411438,0.005001088138669729,0.00498530687764287,0.09922545552253723,0.10411146283149719,0.04860307648777962,0.1356609594076872,0.0339152398519218,0.0377492755651474,0.05839263275265694,0.014598158188164234,0.07726832665503025,0.019317081663757563,-1.4696051072018763,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,49,57,8,7,0.6621621621621622,0.7702702702702703,0.025086982175707817,0.06628116965293884,0.09603830426931381,0.026087675243616104,3.6480753351497697e-06,0.0039736246690154076,0.0,0.8172854781150818,0.8222719430923462,0.005001088138669729,0.0049775526858866215,0.09888469614088535,0.10411146283149719,0.04987427964806557,0.24799119494855404,0.035427313564079146,0.03969262167811394,0.11503717303276062,0.016433881861822947,0.13295402191579342,0.0189934317022562,-1.4506617787449,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,53,3,2,0.6756756756756757,0.7162162162162162,0.022306643426418304,0.058740921318531036,0.08556012809276581,0.024694571271538734,3.065124246859341e-06,0.002868412295356393,0.0,0.8161696195602417,0.8193648457527161,0.00498052965849638,0.0049682799726724625,0.10118092099825542,0.10411146283149719,0.04375622794032097,0.0678885281085968,0.0339442640542984,0.035544201731681824,0.027140353806316853,0.013570176903158426,0.04074817430227995,0.020374087151139975,-1.4692336028148272,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,54,4,3,0.6756756756756757,0.7297297297297297,0.022822776809334755,0.06046965718269348,0.08771705627441406,0.024154093116521835,3.14034105031169e-06,0.003128166776150465,0.0,0.8161696195602417,0.8214910626411438,0.00498052965849638,0.00498530687764287,0.09981594234704971,0.10411146283149719,0.04525981470942497,0.10208367742598057,0.03402789247532686,0.03659280389547348,0.04292723257094622,0.014309077523648739,0.05915644485503435,0.01971881495167812,-1.4681649481785173,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,55,5,4,0.6756756756756757,0.7432432432432432,0.023949522525072098,0.06257758289575577,0.09226621687412262,0.024554619565606117,3.2617197120998753e-06,0.003327984595671296,0.0,0.8161696195602417,0.8218525648117065,0.00498052965849638,0.004982874728739262,0.09918288439512253,0.10411146283149719,0.04759618639945984,0.13680150546133518,0.034200376365333796,0.03756187483668327,0.059094865806400776,0.014773716451600194,0.0777066396549344,0.0194266599137336,-1.4659691146186442,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,59,9,8,0.6756756756756757,0.7972972972972973,0.024816086515784264,0.06614799052476883,0.09484509378671646,0.02586611732840538,3.6674714465334546e-06,0.004066778812557459,0.0,0.8161696195602417,0.8287239670753479,0.00498052965849638,0.004961085971444845,0.10037368039290111,0.10594969987869263,0.049003783613443375,0.2897491306066513,0.03621864132583141,0.04017515480518341,0.13905446603894234,0.017381808254867792,0.15069466456770897,0.01883683307096362,-1.4410678454445793,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,64,14,13,0.6756756756756757,0.8648648648648649,0.02690272592008114,0.07045222073793411,0.10525885224342346,0.02562575973570347,3.5041998671658803e-06,0.0027753517497330904,0.0,0.8161696195602417,0.8334301710128784,0.00498052965849638,0.004938570782542229,0.09982641573463168,0.10594969987869263,0.056195542216300964,0.47831387631595135,0.03679337510122703,0.04178500548005104,0.23387053608894348,0.017990041237611037,0.24444334022700787,0.018803333863615993,-1.4342303719665976,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,50,65,15,14,0.6756756756756757,0.8783783783783784,0.026922816410660744,0.07061033695936203,0.10546479374170303,0.025336526334285736,3.489030632408685e-06,0.0027528819628059864,0.0,0.8161696195602417,0.8327618837356567,0.00498052965849638,0.004915192723274231,0.09929807037115097,0.10594969987869263,0.05617954954504967,0.5206797607243061,0.03719141148030758,0.04180721566081047,0.2562353815883398,0.018302527256309986,0.2644443791359663,0.018888884223997593,-1.4295573390674634,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,55,4,3,0.6891891891891891,0.7432432432432432,0.023002393543720245,0.06080380082130432,0.08795201033353806,0.024766771122813225,3.2777118121884996e-06,0.003467243630439043,0.0,0.8178985714912415,0.8218525648117065,0.005008088890463114,0.004982874728739262,0.09795073978602886,0.10030094534158707,0.043696511536836624,0.10154715739190578,0.0338490524639686,0.036565039306879044,0.04218140710145235,0.01406046903381745,0.059365750290453434,0.01978858343015115,-1.4704534839949426,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,56,5,4,0.6891891891891891,0.7567567567567568,0.024743618443608284,0.06436719000339508,0.09500385075807571,0.02531392313539982,3.388606046428322e-06,0.0037782404106110334,0.0,0.8178985714912415,0.8222736716270447,0.005008088890463114,0.004959153477102518,0.09812360107898713,0.10030094534158707,0.047950629144907,0.13771335780620575,0.03442833945155144,0.03817075863480568,0.05969094205647707,0.014922735514119267,0.07802241574972868,0.01950560393743217,-1.4630839236788646,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,57,6,5,0.6891891891891891,0.7702702702702703,0.02524157240986824,0.06586790829896927,0.09687186777591705,0.02575659193098545,3.598239118218771e-06,0.003920342773199081,0.0,0.8178985714912415,0.8222719430923462,0.005008088890463114,0.0049775526858866215,0.09835043301184972,0.10030094534158707,0.049510080367326736,0.17515971139073372,0.035031942278146745,0.038662929087877274,0.0785096250474453,0.01570192500948906,0.09665008634328842,0.019330017268657684,-1.4555357833865152,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,58,7,6,0.6891891891891891,0.7837837837837838,0.025383278727531433,0.0666167140007019,0.09765876829624176,0.025203760713338852,3.6337926303531276e-06,0.003931741695851088,0.0,0.8178985714912415,0.8287873864173889,0.005008088890463114,0.004967651795595884,0.09904313726084572,0.10319936275482178,0.050306688994169235,0.21243282034993172,0.03540547005832195,0.03899011388421059,0.09851090889424086,0.016418484815706808,0.11392191145569086,0.018986985242615145,-1.4509296353455046,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,59,8,7,0.6891891891891891,0.7972972972972973,0.02496420405805111,0.06638213992118835,0.09578127413988113,0.02517995610833168,3.678360371850431e-06,0.00400115130469203,0.0,0.8178985714912415,0.8287239670753479,0.005008088890463114,0.004961085971444845,0.09990645758807659,0.10594969987869263,0.0490247905254364,0.25219378247857094,0.03602768321122442,0.040255699306726456,0.11957069393247366,0.017081527704639093,0.13262308854609728,0.018946155506585325,-1.4433636646189578,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,62,11,10,0.6891891891891891,0.8378378378378378,0.02637352980673313,0.06889471411705017,0.10205715894699097,0.025576317682862282,3.616969934228109e-06,0.0037002756725996733,0.0,0.8178985714912415,0.8298318982124329,0.005008088890463114,0.004939764738082886,0.10101567547429692,0.10594969987869263,0.05332721769809723,0.36777363717556,0.036777363717556,0.04141026735305786,0.17834818549454212,0.017834818549454214,0.18942545168101788,0.018942545168101788,-1.4344194051555312,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,63,12,11,0.6891891891891891,0.8513513513513513,0.026879390701651573,0.0697844922542572,0.10519645363092422,0.02524728514254093,3.599953970478964e-06,0.0028627330902963877,0.0,0.8178985714912415,0.8278035521507263,0.005008088890463114,0.004918649792671204,0.10034560350080331,0.10594969987869263,0.05480865761637688,0.4039051476866007,0.03671864978969097,0.041302528232336044,0.19437756203114986,0.017670687457377262,0.20952758565545082,0.01904796233231371,-1.4351132969488307,false
