sample,frame_gap,left_index,right_index,segment_length,middle_frame_count,dataset_item,dataset_item_relative,anchor_mib,gaussians_per_anchor
robot,1,7,8,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000007_000008.pt,robot/gap1/pair_000007_000008.pt,1.828125,36864
robot,1,8,9,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000008_000009.pt,robot/gap1/pair_000008_000009.pt,1.828125,36864
robot,1,9,10,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000009_000010.pt,robot/gap1/pair_000009_000010.pt,1.828125,36864
robot,1,10,11,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000010_000011.pt,robot/gap1/pair_000010_000011.pt,1.828125,36864
robot,1,11,12,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000011_000012.pt,robot/gap1/pair_000011_000012.pt,1.828125,36864
robot,1,12,13,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000012_000013.pt,robot/gap1/pair_000012_000013.pt,1.828125,36864
robot,1,13,14,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000013_000014.pt,robot/gap1/pair_000013_000014.pt,1.828125,36864
robot,1,14,15,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000014_000015.pt,robot/gap1/pair_000014_000015.pt,1.828125,36864
robot,1,15,16,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000015_000016.pt,robot/gap1/pair_000015_000016.pt,1.828125,36864
robot,1,16,17,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000016_000017.pt,robot/gap1/pair_000016_000017.pt,1.828125,36864
robot,1,17,18,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000017_000018.pt,robot/gap1/pair_000017_000018.pt,1.828125,36864
robot,1,18,19,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000018_000019.pt,robot/gap1/pair_000018_000019.pt,1.828125,36864
robot,1,19,20,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000019_000020.pt,robot/gap1/pair_000019_000020.pt,1.828125,36864
robot,1,20,21,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000020_000021.pt,robot/gap1/pair_000020_000021.pt,1.828125,36864
robot,1,21,22,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000021_000022.pt,robot/gap1/pair_000021_000022.pt,1.828125,36864
robot,1,22,23,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000022_000023.pt,robot/gap1/pair_000022_000023.pt,1.828125,36864
robot,1,23,24,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000023_000024.pt,robot/gap1/pair_000023_000024.pt,1.828125,36864
robot,1,24,25,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000024_000025.pt,robot/gap1/pair_000024_000025.pt,1.828125,36864
robot,1,25,26,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000025_000026.pt,robot/gap1/pair_000025_000026.pt,1.828125,36864
robot,1,26,27,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000026_000027.pt,robot/gap1/pair_000026_000027.pt,1.828125,36864
robot,1,27,28,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000027_000028.pt,robot/gap1/pair_000027_000028.pt,1.828125,36864
robot,1,28,29,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000028_000029.pt,robot/gap1/pair_000028_000029.pt,1.828125,36864
robot,1,29,30,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000029_000030.pt,robot/gap1/pair_000029_000030.pt,1.828125,36864
robot,1,30,31,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000030_000031.pt,robot/gap1/pair_000030_000031.pt,1.828125,36864
robot,1,31,32,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000031_000032.pt,robot/gap1/pair_000031_000032.pt,1.828125,36864
robot,1,32,33,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000032_000033.pt,robot/gap1/pair_000032_000033.pt,1.828125,36864
robot,1,33,34,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000033_000034.pt,robot/gap1/pair_000033_000034.pt,1.828125,36864
robot,1,34,35,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000034_000035.pt,robot/gap1/pair_000034_000035.pt,1.828125,36864
robot,1,35,36,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000035_000036.pt,robot/gap1/pair_000035_000036.pt,1.828125,36864
robot,1,36,37,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000036_000037.pt,robot/gap1/pair_000036_000037.pt,1.828125,36864
robot,1,37,38,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000037_000038.pt,robot/gap1/pair_000037_000038.pt,1.828125,36864
robot,1,38,39,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000038_000039.pt,robot/gap1/pair_000038_000039.pt,1.828125,36864
robot,1,39,40,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000039_000040.pt,robot/gap1/pair_000039_000040.pt,1.828125,36864
robot,1,40,41,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000040_000041.pt,robot/gap1/pair_000040_000041.pt,1.828125,36864
robot,1,41,42,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000041_000042.pt,robot/gap1/pair_000041_000042.pt,1.828125,36864
robot,1,42,43,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000042_000043.pt,robot/gap1/pair_000042_000043.pt,1.828125,36864
robot,1,43,44,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000043_000044.pt,robot/gap1/pair_000043_000044.pt,1.828125,36864
robot,1,44,45,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000044_000045.pt,robot/gap1/pair_000044_000045.pt,1.828125,36864
robot,1,45,46,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000045_000046.pt,robot/gap1/pair_000045_000046.pt,1.828125,36864
robot,1,46,47,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000046_000047.pt,robot/gap1/pair_000046_000047.pt,1.828125,36864
robot,1,47,48,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000047_000048.pt,robot/gap1/pair_000047_000048.pt,1.828125,36864
robot,1,48,49,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000048_000049.pt,robot/gap1/pair_000048_000049.pt,1.828125,36864
robot,1,49,50,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000049_000050.pt,robot/gap1/pair_000049_000050.pt,1.828125,36864
robot,1,50,51,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000050_000051.pt,robot/gap1/pair_000050_000051.pt,1.828125,36864
robot,1,51,52,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000051_000052.pt,robot/gap1/pair_000051_000052.pt,1.828125,36864
robot,1,52,53,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000052_000053.pt,robot/gap1/pair_000052_000053.pt,1.828125,36864
robot,1,53,54,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000053_000054.pt,robot/gap1/pair_000053_000054.pt,1.828125,36864
robot,1,54,55,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000054_000055.pt,robot/gap1/pair_000054_000055.pt,1.828125,36864
robot,1,55,56,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000055_000056.pt,robot/gap1/pair_000055_000056.pt,1.828125,36864
robot,1,56,57,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000056_000057.pt,robot/gap1/pair_000056_000057.pt,1.828125,36864
robot,1,57,58,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000057_000058.pt,robot/gap1/pair_000057_000058.pt,1.828125,36864
robot,1,58,59,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000058_000059.pt,robot/gap1/pair_000058_000059.pt,1.828125,36864
robot,1,59,60,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000059_000060.pt,robot/gap1/pair_000059_000060.pt,1.828125,36864
robot,1,60,61,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000060_000061.pt,robot/gap1/pair_000060_000061.pt,1.828125,36864
robot,1,61,62,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000061_000062.pt,robot/gap1/pair_000061_000062.pt,1.828125,36864
robot,1,62,63,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000062_000063.pt,robot/gap1/pair_000062_000063.pt,1.828125,36864
robot,1,63,64,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000063_000064.pt,robot/gap1/pair_000063_000064.pt,1.828125,36864
robot,1,64,65,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000064_000065.pt,robot/gap1/pair_000064_000065.pt,1.828125,36864
robot,1,65,66,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000065_000066.pt,robot/gap1/pair_000065_000066.pt,1.828125,36864
robot,1,66,67,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000066_000067.pt,robot/gap1/pair_000066_000067.pt,1.828125,36864
robot,1,67,68,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000067_000068.pt,robot/gap1/pair_000067_000068.pt,1.828125,36864
robot,1,68,69,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000068_000069.pt,robot/gap1/pair_000068_000069.pt,1.828125,36864
robot,1,69,70,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000069_000070.pt,robot/gap1/pair_000069_000070.pt,1.828125,36864
robot,1,70,71,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000070_000071.pt,robot/gap1/pair_000070_000071.pt,1.828125,36864
robot,1,71,72,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000071_000072.pt,robot/gap1/pair_000071_000072.pt,1.828125,36864
robot,1,72,73,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000072_000073.pt,robot/gap1/pair_000072_000073.pt,1.828125,36864
robot,1,73,74,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000073_000074.pt,robot/gap1/pair_000073_000074.pt,1.828125,36864
robot,1,74,75,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000074_000075.pt,robot/gap1/pair_000074_000075.pt,1.828125,36864
robot,1,75,76,1,0,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage33_dense_gap1_anchor_export/robot/gap1/pair_000075_000076.pt,robot/gap1/pair_000075_000076.pt,1.828125,36864
