sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
gold-fish,78,uniform_gap4,72,q12_keyframe_payload,keyframe::gold-fish:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
gold-fish,78,uniform_gap4,73,stage158_residual_payload,residual::gold-fish:00073:00072:00076,72,76,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
gold-fish,78,uniform_gap4,74,stage158_residual_payload,residual::gold-fish:00074:00072:00076,72,76,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
gold-fish,78,uniform_gap4,75,stage158_residual_payload,residual::gold-fish:00075:00072:00076,72,76,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
gold-fish,78,uniform_gap4,76,q12_keyframe_payload,keyframe::gold-fish:00076,76,76,0,0.0,1,measure transmitted q12 keyframe anchor payload
gold-fish,78,uniform_gap4,77,q12_keyframe_payload,keyframe::gold-fish:00077,77,77,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,0,q12_keyframe_payload,keyframe::horsejump-high:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,1,stage158_residual_payload,residual::horsejump-high:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,2,stage158_residual_payload,residual::horsejump-high:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,3,stage158_residual_payload,residual::horsejump-high:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,4,stage158_residual_payload,residual::horsejump-high:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,5,stage158_residual_payload,residual::horsejump-high:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,6,stage158_residual_payload,residual::horsejump-high:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,7,stage158_residual_payload,residual::horsejump-high:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,8,q12_keyframe_payload,keyframe::horsejump-high:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,9,stage158_residual_payload,residual::horsejump-high:00009:00008:00016,8,16,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,10,stage158_residual_payload,residual::horsejump-high:00010:00008:00016,8,16,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,11,stage158_residual_payload,residual::horsejump-high:00011:00008:00016,8,16,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,12,stage158_residual_payload,residual::horsejump-high:00012:00008:00016,8,16,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,13,stage158_residual_payload,residual::horsejump-high:00013:00008:00016,8,16,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,14,stage158_residual_payload,residual::horsejump-high:00014:00008:00016,8,16,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,15,stage158_residual_payload,residual::horsejump-high:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,16,q12_keyframe_payload,keyframe::horsejump-high:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,17,stage158_residual_payload,residual::horsejump-high:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,18,stage158_residual_payload,residual::horsejump-high:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,19,stage158_residual_payload,residual::horsejump-high:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,20,stage158_residual_payload,residual::horsejump-high:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,21,stage158_residual_payload,residual::horsejump-high:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,22,stage158_residual_payload,residual::horsejump-high:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,23,stage158_residual_payload,residual::horsejump-high:00023:00016:00024,16,24,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,24,q12_keyframe_payload,keyframe::horsejump-high:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,25,stage158_residual_payload,residual::horsejump-high:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,26,stage158_residual_payload,residual::horsejump-high:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,27,stage158_residual_payload,residual::horsejump-high:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,28,stage158_residual_payload,residual::horsejump-high:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,29,stage158_residual_payload,residual::horsejump-high:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,30,stage158_residual_payload,residual::horsejump-high:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,31,stage158_residual_payload,residual::horsejump-high:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,32,q12_keyframe_payload,keyframe::horsejump-high:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,33,stage158_residual_payload,residual::horsejump-high:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,34,stage158_residual_payload,residual::horsejump-high:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,35,stage158_residual_payload,residual::horsejump-high:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,36,stage158_residual_payload,residual::horsejump-high:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,37,stage158_residual_payload,residual::horsejump-high:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,38,stage158_residual_payload,residual::horsejump-high:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,39,stage158_residual_payload,residual::horsejump-high:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,40,q12_keyframe_payload,keyframe::horsejump-high:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,41,stage158_residual_payload,residual::horsejump-high:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,42,stage158_residual_payload,residual::horsejump-high:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,43,stage158_residual_payload,residual::horsejump-high:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,44,stage158_residual_payload,residual::horsejump-high:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,45,stage158_residual_payload,residual::horsejump-high:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,46,stage158_residual_payload,residual::horsejump-high:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,47,stage158_residual_payload,residual::horsejump-high:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap8,48,q12_keyframe_payload,keyframe::horsejump-high:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap8,49,q12_keyframe_payload,keyframe::horsejump-high:00049,49,49,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,0,q12_keyframe_payload,keyframe::horsejump-high:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,1,stage158_residual_payload,residual::horsejump-high:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,2,stage158_residual_payload,residual::horsejump-high:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,3,stage158_residual_payload,residual::horsejump-high:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,4,stage158_residual_payload,residual::horsejump-high:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,5,stage158_residual_payload,residual::horsejump-high:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,6,stage158_residual_payload,residual::horsejump-high:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,7,stage158_residual_payload,residual::horsejump-high:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,8,q12_keyframe_payload,keyframe::horsejump-high:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,9,stage158_residual_payload,residual::horsejump-high:00009:00008:00015,8,15,7,0.14285714285714285,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,10,stage158_residual_payload,residual::horsejump-high:00010:00008:00015,8,15,7,0.2857142857142857,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,11,stage158_residual_payload,residual::horsejump-high:00011:00008:00015,8,15,7,0.42857142857142855,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,12,stage158_residual_payload,residual::horsejump-high:00012:00008:00015,8,15,7,0.5714285714285714,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,13,stage158_residual_payload,residual::horsejump-high:00013:00008:00015,8,15,7,0.7142857142857143,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,14,stage158_residual_payload,residual::horsejump-high:00014:00008:00015,8,15,7,0.8571428571428571,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,15,q12_keyframe_payload,keyframe::horsejump-high:00015,15,15,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,16,q12_keyframe_payload,keyframe::horsejump-high:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,17,stage158_residual_payload,residual::horsejump-high:00017:00016:00020,16,20,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,18,stage158_residual_payload,residual::horsejump-high:00018:00016:00020,16,20,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,19,stage158_residual_payload,residual::horsejump-high:00019:00016:00020,16,20,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,20,q12_keyframe_payload,keyframe::horsejump-high:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,21,stage158_residual_payload,residual::horsejump-high:00021:00020:00024,20,24,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,22,stage158_residual_payload,residual::horsejump-high:00022:00020:00024,20,24,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,23,stage158_residual_payload,residual::horsejump-high:00023:00020:00024,20,24,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,24,q12_keyframe_payload,keyframe::horsejump-high:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,25,stage158_residual_payload,residual::horsejump-high:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,26,stage158_residual_payload,residual::horsejump-high:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,27,stage158_residual_payload,residual::horsejump-high:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,28,stage158_residual_payload,residual::horsejump-high:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,29,stage158_residual_payload,residual::horsejump-high:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,30,stage158_residual_payload,residual::horsejump-high:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,31,stage158_residual_payload,residual::horsejump-high:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,32,q12_keyframe_payload,keyframe::horsejump-high:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,33,stage158_residual_payload,residual::horsejump-high:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,34,stage158_residual_payload,residual::horsejump-high:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,35,stage158_residual_payload,residual::horsejump-high:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,36,stage158_residual_payload,residual::horsejump-high:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,37,stage158_residual_payload,residual::horsejump-high:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,38,stage158_residual_payload,residual::horsejump-high:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,39,stage158_residual_payload,residual::horsejump-high:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,40,q12_keyframe_payload,keyframe::horsejump-high:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,41,stage158_residual_payload,residual::horsejump-high:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,42,stage158_residual_payload,residual::horsejump-high:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,43,stage158_residual_payload,residual::horsejump-high:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,44,stage158_residual_payload,residual::horsejump-high:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,45,stage158_residual_payload,residual::horsejump-high:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,46,stage158_residual_payload,residual::horsejump-high:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,47,stage158_residual_payload,residual::horsejump-high:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,stage165_adaptive,48,q12_keyframe_payload,keyframe::horsejump-high:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,stage165_adaptive,49,q12_keyframe_payload,keyframe::horsejump-high:00049,49,49,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,0,q12_keyframe_payload,keyframe::horsejump-high:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,1,stage158_residual_payload,residual::horsejump-high:00001:00000:00004,0,4,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,2,stage158_residual_payload,residual::horsejump-high:00002:00000:00004,0,4,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,3,stage158_residual_payload,residual::horsejump-high:00003:00000:00004,0,4,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,4,q12_keyframe_payload,keyframe::horsejump-high:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,5,stage158_residual_payload,residual::horsejump-high:00005:00004:00008,4,8,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,6,stage158_residual_payload,residual::horsejump-high:00006:00004:00008,4,8,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,7,stage158_residual_payload,residual::horsejump-high:00007:00004:00008,4,8,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,8,q12_keyframe_payload,keyframe::horsejump-high:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,9,stage158_residual_payload,residual::horsejump-high:00009:00008:00012,8,12,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,10,stage158_residual_payload,residual::horsejump-high:00010:00008:00012,8,12,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,11,stage158_residual_payload,residual::horsejump-high:00011:00008:00012,8,12,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,12,q12_keyframe_payload,keyframe::horsejump-high:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,13,stage158_residual_payload,residual::horsejump-high:00013:00012:00016,12,16,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,14,stage158_residual_payload,residual::horsejump-high:00014:00012:00016,12,16,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,15,stage158_residual_payload,residual::horsejump-high:00015:00012:00016,12,16,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,16,q12_keyframe_payload,keyframe::horsejump-high:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,17,stage158_residual_payload,residual::horsejump-high:00017:00016:00020,16,20,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,18,stage158_residual_payload,residual::horsejump-high:00018:00016:00020,16,20,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,19,stage158_residual_payload,residual::horsejump-high:00019:00016:00020,16,20,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,20,q12_keyframe_payload,keyframe::horsejump-high:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,21,stage158_residual_payload,residual::horsejump-high:00021:00020:00024,20,24,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,22,stage158_residual_payload,residual::horsejump-high:00022:00020:00024,20,24,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,23,stage158_residual_payload,residual::horsejump-high:00023:00020:00024,20,24,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,24,q12_keyframe_payload,keyframe::horsejump-high:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,25,stage158_residual_payload,residual::horsejump-high:00025:00024:00028,24,28,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,26,stage158_residual_payload,residual::horsejump-high:00026:00024:00028,24,28,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,27,stage158_residual_payload,residual::horsejump-high:00027:00024:00028,24,28,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,28,q12_keyframe_payload,keyframe::horsejump-high:00028,28,28,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,29,stage158_residual_payload,residual::horsejump-high:00029:00028:00032,28,32,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,30,stage158_residual_payload,residual::horsejump-high:00030:00028:00032,28,32,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,31,stage158_residual_payload,residual::horsejump-high:00031:00028:00032,28,32,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,32,q12_keyframe_payload,keyframe::horsejump-high:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,33,stage158_residual_payload,residual::horsejump-high:00033:00032:00036,32,36,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,34,stage158_residual_payload,residual::horsejump-high:00034:00032:00036,32,36,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,35,stage158_residual_payload,residual::horsejump-high:00035:00032:00036,32,36,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,36,q12_keyframe_payload,keyframe::horsejump-high:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,37,stage158_residual_payload,residual::horsejump-high:00037:00036:00040,36,40,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,38,stage158_residual_payload,residual::horsejump-high:00038:00036:00040,36,40,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,39,stage158_residual_payload,residual::horsejump-high:00039:00036:00040,36,40,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,40,q12_keyframe_payload,keyframe::horsejump-high:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,41,stage158_residual_payload,residual::horsejump-high:00041:00040:00044,40,44,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,42,stage158_residual_payload,residual::horsejump-high:00042:00040:00044,40,44,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,43,stage158_residual_payload,residual::horsejump-high:00043:00040:00044,40,44,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,44,q12_keyframe_payload,keyframe::horsejump-high:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,45,stage158_residual_payload,residual::horsejump-high:00045:00044:00048,44,48,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,46,stage158_residual_payload,residual::horsejump-high:00046:00044:00048,44,48,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,47,stage158_residual_payload,residual::horsejump-high:00047:00044:00048,44,48,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
horsejump-high,50,uniform_gap4,48,q12_keyframe_payload,keyframe::horsejump-high:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
horsejump-high,50,uniform_gap4,49,q12_keyframe_payload,keyframe::horsejump-high:00049,49,49,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,0,q12_keyframe_payload,keyframe::india:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,1,stage158_residual_payload,residual::india:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,2,stage158_residual_payload,residual::india:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,3,stage158_residual_payload,residual::india:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,4,stage158_residual_payload,residual::india:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,5,stage158_residual_payload,residual::india:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,6,stage158_residual_payload,residual::india:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,7,stage158_residual_payload,residual::india:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,8,q12_keyframe_payload,keyframe::india:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,9,stage158_residual_payload,residual::india:00009:00008:00016,8,16,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,10,stage158_residual_payload,residual::india:00010:00008:00016,8,16,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,11,stage158_residual_payload,residual::india:00011:00008:00016,8,16,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
