measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::drift-straight:00045:00044:00048,drift-straight,45,44,48,4,0.25,uniform_gap4,1
residual::drift-straight:00046:00040:00048,drift-straight,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::drift-straight:00046:00044:00048,drift-straight,46,44,48,4,0.5,uniform_gap4,1
residual::drift-straight:00047:00040:00048,drift-straight,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::drift-straight:00047:00044:00048,drift-straight,47,44,48,4,0.75,uniform_gap4,1
residual::goat:00001:00000:00003,goat,1,0,3,3,0.3333333333333333,stage165_adaptive,1
residual::goat:00001:00000:00004,goat,1,0,4,4,0.25,uniform_gap4,1
residual::goat:00001:00000:00008,goat,1,0,8,8,0.125,uniform_gap8,1
residual::goat:00002:00000:00003,goat,2,0,3,3,0.6666666666666666,stage165_adaptive,1
residual::goat:00002:00000:00004,goat,2,0,4,4,0.5,uniform_gap4,1
residual::goat:00002:00000:00008,goat,2,0,8,8,0.25,uniform_gap8,1
residual::goat:00003:00000:00004,goat,3,0,4,4,0.75,uniform_gap4,1
residual::goat:00003:00000:00008,goat,3,0,8,8,0.375,uniform_gap8,1
residual::goat:00004:00000:00008,goat,4,0,8,8,0.5,uniform_gap8,1
residual::goat:00004:00003:00008,goat,4,3,8,5,0.2,stage165_adaptive,1
residual::goat:00005:00000:00008,goat,5,0,8,8,0.625,uniform_gap8,1
residual::goat:00005:00003:00008,goat,5,3,8,5,0.4,stage165_adaptive,1
residual::goat:00005:00004:00008,goat,5,4,8,4,0.25,uniform_gap4,1
residual::goat:00006:00000:00008,goat,6,0,8,8,0.75,uniform_gap8,1
residual::goat:00006:00003:00008,goat,6,3,8,5,0.6,stage165_adaptive,1
residual::goat:00006:00004:00008,goat,6,4,8,4,0.5,uniform_gap4,1
residual::goat:00007:00000:00008,goat,7,0,8,8,0.875,uniform_gap8,1
residual::goat:00007:00003:00008,goat,7,3,8,5,0.8,stage165_adaptive,1
residual::goat:00007:00004:00008,goat,7,4,8,4,0.75,uniform_gap4,1
residual::goat:00009:00008:00012,goat,9,8,12,4,0.25,uniform_gap4,1
residual::goat:00009:00008:00016,goat,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00010:00008:00012,goat,10,8,12,4,0.5,uniform_gap4,1
residual::goat:00010:00008:00016,goat,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00011:00008:00012,goat,11,8,12,4,0.75,uniform_gap4,1
residual::goat:00011:00008:00016,goat,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00012:00008:00016,goat,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00013:00008:00016,goat,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00013:00012:00016,goat,13,12,16,4,0.25,uniform_gap4,1
residual::goat:00014:00008:00016,goat,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00014:00012:00016,goat,14,12,16,4,0.5,uniform_gap4,1
residual::goat:00015:00008:00016,goat,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00015:00012:00016,goat,15,12,16,4,0.75,uniform_gap4,1
residual::goat:00017:00016:00020,goat,17,16,20,4,0.25,uniform_gap4,1
residual::goat:00017:00016:00024,goat,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00018:00016:00020,goat,18,16,20,4,0.5,uniform_gap4,1
residual::goat:00018:00016:00024,goat,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00019:00016:00020,goat,19,16,20,4,0.75,uniform_gap4,1
residual::goat:00019:00016:00024,goat,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00020:00016:00024,goat,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00021:00016:00024,goat,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00021:00020:00024,goat,21,20,24,4,0.25,uniform_gap4,1
residual::goat:00022:00016:00024,goat,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00022:00020:00024,goat,22,20,24,4,0.5,uniform_gap4,1
residual::goat:00023:00016:00024,goat,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00023:00020:00024,goat,23,20,24,4,0.75,uniform_gap4,1
residual::goat:00025:00024:00028,goat,25,24,28,4,0.25,uniform_gap4,1
residual::goat:00025:00024:00032,goat,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00026:00024:00028,goat,26,24,28,4,0.5,uniform_gap4,1
residual::goat:00026:00024:00032,goat,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00027:00024:00028,goat,27,24,28,4,0.75,uniform_gap4,1
residual::goat:00027:00024:00032,goat,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00028:00024:00032,goat,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00029:00024:00032,goat,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00029:00028:00032,goat,29,28,32,4,0.25,uniform_gap4,1
residual::goat:00030:00024:00032,goat,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00030:00028:00032,goat,30,28,32,4,0.5,uniform_gap4,1
residual::goat:00031:00024:00032,goat,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00031:00028:00032,goat,31,28,32,4,0.75,uniform_gap4,1
residual::goat:00033:00032:00036,goat,33,32,36,4,0.25,uniform_gap4,1
residual::goat:00033:00032:00040,goat,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00034:00032:00036,goat,34,32,36,4,0.5,uniform_gap4,1
residual::goat:00034:00032:00040,goat,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00035:00032:00036,goat,35,32,36,4,0.75,uniform_gap4,1
residual::goat:00035:00032:00040,goat,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00036:00032:00040,goat,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00037:00032:00040,goat,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00037:00036:00040,goat,37,36,40,4,0.25,uniform_gap4,1
residual::goat:00038:00032:00040,goat,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00038:00036:00040,goat,38,36,40,4,0.5,uniform_gap4,1
residual::goat:00039:00032:00040,goat,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00039:00036:00040,goat,39,36,40,4,0.75,uniform_gap4,1
residual::goat:00041:00040:00044,goat,41,40,44,4,0.25,uniform_gap4,1
residual::goat:00041:00040:00046,goat,41,40,46,6,0.16666666666666666,stage165_adaptive,1
residual::goat:00041:00040:00048,goat,41,40,48,8,0.125,uniform_gap8,1
residual::goat:00042:00040:00044,goat,42,40,44,4,0.5,uniform_gap4,1
residual::goat:00042:00040:00046,goat,42,40,46,6,0.3333333333333333,stage165_adaptive,1
residual::goat:00042:00040:00048,goat,42,40,48,8,0.25,uniform_gap8,1
residual::goat:00043:00040:00044,goat,43,40,44,4,0.75,uniform_gap4,1
residual::goat:00043:00040:00046,goat,43,40,46,6,0.5,stage165_adaptive,1
residual::goat:00043:00040:00048,goat,43,40,48,8,0.375,uniform_gap8,1
residual::goat:00044:00040:00046,goat,44,40,46,6,0.6666666666666666,stage165_adaptive,1
residual::goat:00044:00040:00048,goat,44,40,48,8,0.5,uniform_gap8,1
residual::goat:00045:00040:00046,goat,45,40,46,6,0.8333333333333334,stage165_adaptive,1
residual::goat:00045:00040:00048,goat,45,40,48,8,0.625,uniform_gap8,1
residual::goat:00045:00044:00048,goat,45,44,48,4,0.25,uniform_gap4,1
residual::goat:00046:00040:00048,goat,46,40,48,8,0.75,uniform_gap8,1
residual::goat:00046:00044:00048,goat,46,44,48,4,0.5,uniform_gap4,1
residual::goat:00047:00040:00048,goat,47,40,48,8,0.875,uniform_gap8,1
residual::goat:00047:00044:00048,goat,47,44,48,4,0.75,uniform_gap4,1
residual::goat:00047:00046:00048,goat,47,46,48,2,0.5,stage165_adaptive,1
residual::goat:00049:00048:00052,goat,49,48,52,4,0.25,uniform_gap4,1
residual::goat:00049:00048:00056,goat,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00050:00048:00052,goat,50,48,52,4,0.5,uniform_gap4,1
residual::goat:00050:00048:00056,goat,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00051:00048:00052,goat,51,48,52,4,0.75,uniform_gap4,1
residual::goat:00051:00048:00056,goat,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00052:00048:00056,goat,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00053:00048:00056,goat,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00053:00052:00056,goat,53,52,56,4,0.25,uniform_gap4,1
residual::goat:00054:00048:00056,goat,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00054:00052:00056,goat,54,52,56,4,0.5,uniform_gap4,1
residual::goat:00055:00048:00056,goat,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00055:00052:00056,goat,55,52,56,4,0.75,uniform_gap4,1
residual::goat:00057:00056:00060,goat,57,56,60,4,0.25,uniform_gap4,1
residual::goat:00057:00056:00064,goat,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00058:00056:00060,goat,58,56,60,4,0.5,uniform_gap4,1
residual::goat:00058:00056:00064,goat,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00059:00056:00060,goat,59,56,60,4,0.75,uniform_gap4,1
residual::goat:00059:00056:00064,goat,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00060:00056:00064,goat,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00061:00056:00064,goat,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00061:00060:00064,goat,61,60,64,4,0.25,uniform_gap4,1
residual::goat:00062:00056:00064,goat,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00062:00060:00064,goat,62,60,64,4,0.5,uniform_gap4,1
residual::goat:00063:00056:00064,goat,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00063:00060:00064,goat,63,60,64,4,0.75,uniform_gap4,1
residual::goat:00065:00064:00068,goat,65,64,68,4,0.25,uniform_gap4,1
residual::goat:00065:00064:00072,goat,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00066:00064:00068,goat,66,64,68,4,0.5,uniform_gap4,1
residual::goat:00066:00064:00072,goat,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00067:00064:00068,goat,67,64,68,4,0.75,uniform_gap4,1
residual::goat:00067:00064:00072,goat,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00068:00064:00072,goat,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00069:00064:00072,goat,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00069:00068:00072,goat,69,68,72,4,0.25,uniform_gap4,1
residual::goat:00070:00064:00072,goat,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00070:00068:00072,goat,70,68,72,4,0.5,uniform_gap4,1
residual::goat:00071:00064:00072,goat,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00071:00068:00072,goat,71,68,72,4,0.75,uniform_gap4,1
residual::goat:00073:00072:00075,goat,73,72,75,3,0.3333333333333333,stage165_adaptive,1
residual::goat:00073:00072:00076,goat,73,72,76,4,0.25,uniform_gap4,1
residual::goat:00073:00072:00080,goat,73,72,80,8,0.125,uniform_gap8,1
residual::goat:00074:00072:00075,goat,74,72,75,3,0.6666666666666666,stage165_adaptive,1
residual::goat:00074:00072:00076,goat,74,72,76,4,0.5,uniform_gap4,1
residual::goat:00074:00072:00080,goat,74,72,80,8,0.25,uniform_gap8,1
residual::goat:00075:00072:00076,goat,75,72,76,4,0.75,uniform_gap4,1
residual::goat:00075:00072:00080,goat,75,72,80,8,0.375,uniform_gap8,1
residual::goat:00076:00072:00080,goat,76,72,80,8,0.5,uniform_gap8,1
residual::goat:00076:00075:00078,goat,76,75,78,3,0.3333333333333333,stage165_adaptive,1
residual::goat:00077:00072:00080,goat,77,72,80,8,0.625,uniform_gap8,1
residual::goat:00077:00075:00078,goat,77,75,78,3,0.6666666666666666,stage165_adaptive,1
residual::goat:00077:00076:00080,goat,77,76,80,4,0.25,uniform_gap4,1
residual::goat:00078:00072:00080,goat,78,72,80,8,0.75,uniform_gap8,1
residual::goat:00078:00076:00080,goat,78,76,80,4,0.5,uniform_gap4,1
residual::goat:00079:00072:00080,goat,79,72,80,8,0.875,uniform_gap8,1
residual::goat:00079:00076:00080,goat,79,76,80,4,0.75,uniform_gap4,1
residual::goat:00079:00078:00080,goat,79,78,80,2,0.5,stage165_adaptive,1
residual::goat:00081:00080:00084,goat,81,80,84,4,0.25,uniform_gap4,1
residual::goat:00081:00080:00088,goat,81,80,88,8,0.125,stage165_adaptive uniform_gap8,2
residual::goat:00082:00080:00084,goat,82,80,84,4,0.5,uniform_gap4,1
residual::goat:00082:00080:00088,goat,82,80,88,8,0.25,stage165_adaptive uniform_gap8,2
residual::goat:00083:00080:00084,goat,83,80,84,4,0.75,uniform_gap4,1
residual::goat:00083:00080:00088,goat,83,80,88,8,0.375,stage165_adaptive uniform_gap8,2
residual::goat:00084:00080:00088,goat,84,80,88,8,0.5,stage165_adaptive uniform_gap8,2
residual::goat:00085:00080:00088,goat,85,80,88,8,0.625,stage165_adaptive uniform_gap8,2
residual::goat:00085:00084:00088,goat,85,84,88,4,0.25,uniform_gap4,1
residual::goat:00086:00080:00088,goat,86,80,88,8,0.75,stage165_adaptive uniform_gap8,2
residual::goat:00086:00084:00088,goat,86,84,88,4,0.5,uniform_gap4,1
residual::goat:00087:00080:00088,goat,87,80,88,8,0.875,stage165_adaptive uniform_gap8,2
residual::goat:00087:00084:00088,goat,87,84,88,4,0.75,uniform_gap4,1
residual::gold-fish:00001:00000:00004,gold-fish,1,0,4,4,0.25,uniform_gap4,1
residual::gold-fish:00001:00000:00008,gold-fish,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00002:00000:00004,gold-fish,2,0,4,4,0.5,uniform_gap4,1
residual::gold-fish:00002:00000:00008,gold-fish,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00003:00000:00004,gold-fish,3,0,4,4,0.75,uniform_gap4,1
residual::gold-fish:00003:00000:00008,gold-fish,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00004:00000:00008,gold-fish,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00005:00000:00008,gold-fish,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00005:00004:00008,gold-fish,5,4,8,4,0.25,uniform_gap4,1
residual::gold-fish:00006:00000:00008,gold-fish,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00006:00004:00008,gold-fish,6,4,8,4,0.5,uniform_gap4,1
residual::gold-fish:00007:00000:00008,gold-fish,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00007:00004:00008,gold-fish,7,4,8,4,0.75,uniform_gap4,1
residual::gold-fish:00009:00008:00012,gold-fish,9,8,12,4,0.25,uniform_gap4,1
residual::gold-fish:00009:00008:00016,gold-fish,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00010:00008:00012,gold-fish,10,8,12,4,0.5,uniform_gap4,1
residual::gold-fish:00010:00008:00016,gold-fish,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00011:00008:00012,gold-fish,11,8,12,4,0.75,uniform_gap4,1
residual::gold-fish:00011:00008:00016,gold-fish,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00012:00008:00016,gold-fish,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00013:00008:00016,gold-fish,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00013:00012:00016,gold-fish,13,12,16,4,0.25,uniform_gap4,1
residual::gold-fish:00014:00008:00016,gold-fish,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00014:00012:00016,gold-fish,14,12,16,4,0.5,uniform_gap4,1
residual::gold-fish:00015:00008:00016,gold-fish,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00015:00012:00016,gold-fish,15,12,16,4,0.75,uniform_gap4,1
residual::gold-fish:00017:00016:00020,gold-fish,17,16,20,4,0.25,uniform_gap4,1
residual::gold-fish:00017:00016:00024,gold-fish,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00018:00016:00020,gold-fish,18,16,20,4,0.5,uniform_gap4,1
residual::gold-fish:00018:00016:00024,gold-fish,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00019:00016:00020,gold-fish,19,16,20,4,0.75,uniform_gap4,1
residual::gold-fish:00019:00016:00024,gold-fish,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00020:00016:00024,gold-fish,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00021:00016:00024,gold-fish,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00021:00020:00024,gold-fish,21,20,24,4,0.25,uniform_gap4,1
residual::gold-fish:00022:00016:00024,gold-fish,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00022:00020:00024,gold-fish,22,20,24,4,0.5,uniform_gap4,1
residual::gold-fish:00023:00016:00024,gold-fish,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00023:00020:00024,gold-fish,23,20,24,4,0.75,uniform_gap4,1
residual::gold-fish:00025:00024:00028,gold-fish,25,24,28,4,0.25,uniform_gap4,1
residual::gold-fish:00025:00024:00032,gold-fish,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00026:00024:00028,gold-fish,26,24,28,4,0.5,uniform_gap4,1
residual::gold-fish:00026:00024:00032,gold-fish,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00027:00024:00028,gold-fish,27,24,28,4,0.75,uniform_gap4,1
residual::gold-fish:00027:00024:00032,gold-fish,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00028:00024:00032,gold-fish,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00029:00024:00032,gold-fish,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00029:00028:00032,gold-fish,29,28,32,4,0.25,uniform_gap4,1
residual::gold-fish:00030:00024:00032,gold-fish,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00030:00028:00032,gold-fish,30,28,32,4,0.5,uniform_gap4,1
residual::gold-fish:00031:00024:00032,gold-fish,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00031:00028:00032,gold-fish,31,28,32,4,0.75,uniform_gap4,1
residual::gold-fish:00033:00032:00036,gold-fish,33,32,36,4,0.25,uniform_gap4,1
residual::gold-fish:00033:00032:00040,gold-fish,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00034:00032:00036,gold-fish,34,32,36,4,0.5,uniform_gap4,1
residual::gold-fish:00034:00032:00040,gold-fish,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00035:00032:00036,gold-fish,35,32,36,4,0.75,uniform_gap4,1
residual::gold-fish:00035:00032:00040,gold-fish,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00036:00032:00040,gold-fish,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00037:00032:00040,gold-fish,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00037:00036:00040,gold-fish,37,36,40,4,0.25,uniform_gap4,1
residual::gold-fish:00038:00032:00040,gold-fish,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00038:00036:00040,gold-fish,38,36,40,4,0.5,uniform_gap4,1
residual::gold-fish:00039:00032:00040,gold-fish,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00039:00036:00040,gold-fish,39,36,40,4,0.75,uniform_gap4,1
residual::gold-fish:00041:00040:00044,gold-fish,41,40,44,4,0.25,uniform_gap4,1
residual::gold-fish:00041:00040:00048,gold-fish,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00042:00040:00044,gold-fish,42,40,44,4,0.5,uniform_gap4,1
residual::gold-fish:00042:00040:00048,gold-fish,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00043:00040:00044,gold-fish,43,40,44,4,0.75,uniform_gap4,1
residual::gold-fish:00043:00040:00048,gold-fish,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00044:00040:00048,gold-fish,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00045:00040:00048,gold-fish,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00045:00044:00048,gold-fish,45,44,48,4,0.25,uniform_gap4,1
residual::gold-fish:00046:00040:00048,gold-fish,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00046:00044:00048,gold-fish,46,44,48,4,0.5,uniform_gap4,1
residual::gold-fish:00047:00040:00048,gold-fish,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00047:00044:00048,gold-fish,47,44,48,4,0.75,uniform_gap4,1
residual::gold-fish:00049:00048:00052,gold-fish,49,48,52,4,0.25,uniform_gap4,1
residual::gold-fish:00049:00048:00056,gold-fish,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00050:00048:00052,gold-fish,50,48,52,4,0.5,uniform_gap4,1
residual::gold-fish:00050:00048:00056,gold-fish,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00051:00048:00052,gold-fish,51,48,52,4,0.75,uniform_gap4,1
residual::gold-fish:00051:00048:00056,gold-fish,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00052:00048:00056,gold-fish,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00053:00048:00056,gold-fish,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00053:00052:00056,gold-fish,53,52,56,4,0.25,uniform_gap4,1
residual::gold-fish:00054:00048:00056,gold-fish,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00054:00052:00056,gold-fish,54,52,56,4,0.5,uniform_gap4,1
residual::gold-fish:00055:00048:00056,gold-fish,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00055:00052:00056,gold-fish,55,52,56,4,0.75,uniform_gap4,1
residual::gold-fish:00057:00056:00060,gold-fish,57,56,60,4,0.25,uniform_gap4,1
residual::gold-fish:00057:00056:00064,gold-fish,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00058:00056:00060,gold-fish,58,56,60,4,0.5,uniform_gap4,1
residual::gold-fish:00058:00056:00064,gold-fish,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00059:00056:00060,gold-fish,59,56,60,4,0.75,uniform_gap4,1
residual::gold-fish:00059:00056:00064,gold-fish,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00060:00056:00064,gold-fish,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00061:00056:00064,gold-fish,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00061:00060:00064,gold-fish,61,60,64,4,0.25,uniform_gap4,1
residual::gold-fish:00062:00056:00064,gold-fish,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00062:00060:00064,gold-fish,62,60,64,4,0.5,uniform_gap4,1
residual::gold-fish:00063:00056:00064,gold-fish,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00063:00060:00064,gold-fish,63,60,64,4,0.75,uniform_gap4,1
residual::gold-fish:00065:00064:00068,gold-fish,65,64,68,4,0.25,uniform_gap4,1
residual::gold-fish:00065:00064:00072,gold-fish,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::gold-fish:00066:00064:00068,gold-fish,66,64,68,4,0.5,uniform_gap4,1
residual::gold-fish:00066:00064:00072,gold-fish,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::gold-fish:00067:00064:00068,gold-fish,67,64,68,4,0.75,uniform_gap4,1
residual::gold-fish:00067:00064:00072,gold-fish,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::gold-fish:00068:00064:00072,gold-fish,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::gold-fish:00069:00064:00072,gold-fish,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::gold-fish:00069:00068:00072,gold-fish,69,68,72,4,0.25,uniform_gap4,1
residual::gold-fish:00070:00064:00072,gold-fish,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::gold-fish:00070:00068:00072,gold-fish,70,68,72,4,0.5,uniform_gap4,1
residual::gold-fish:00071:00064:00072,gold-fish,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::gold-fish:00071:00068:00072,gold-fish,71,68,72,4,0.75,uniform_gap4,1
residual::gold-fish:00073:00072:00076,gold-fish,73,72,76,4,0.25,uniform_gap4,1
residual::gold-fish:00073:00072:00077,gold-fish,73,72,77,5,0.2,stage165_adaptive uniform_gap8,2
residual::gold-fish:00074:00072:00076,gold-fish,74,72,76,4,0.5,uniform_gap4,1
residual::gold-fish:00074:00072:00077,gold-fish,74,72,77,5,0.4,stage165_adaptive uniform_gap8,2
residual::gold-fish:00075:00072:00076,gold-fish,75,72,76,4,0.75,uniform_gap4,1
residual::gold-fish:00075:00072:00077,gold-fish,75,72,77,5,0.6,stage165_adaptive uniform_gap8,2
residual::gold-fish:00076:00072:00077,gold-fish,76,72,77,5,0.8,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00001:00000:00004,horsejump-high,1,0,4,4,0.25,uniform_gap4,1
residual::horsejump-high:00001:00000:00008,horsejump-high,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00002:00000:00004,horsejump-high,2,0,4,4,0.5,uniform_gap4,1
residual::horsejump-high:00002:00000:00008,horsejump-high,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00003:00000:00004,horsejump-high,3,0,4,4,0.75,uniform_gap4,1
residual::horsejump-high:00003:00000:00008,horsejump-high,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00004:00000:00008,horsejump-high,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00005:00000:00008,horsejump-high,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00005:00004:00008,horsejump-high,5,4,8,4,0.25,uniform_gap4,1
residual::horsejump-high:00006:00000:00008,horsejump-high,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
